# Time-averaged data for fix avg_press
# TimeStep c_thermo_press
201000 8.7323
202000 10.1726
203000 9.11271
204000 9.58862
205000 9.08676
206000 9.61946
207000 8.90035
208000 9.56169
209000 8.95575
210000 9.66673
211000 9.06395
212000 9.42766
213000 8.9108
214000 10.0654
215000 8.64642
216000 9.93268
217000 8.84273
218000 9.78968
219000 9.36981
220000 10.4185
221000 9.04295
222000 9.5886
223000 9.12663
224000 9.67094
225000 8.9818
226000 9.68993
227000 8.98339
228000 9.57293
229000 8.44774
230000 9.58201
231000 9.20502
232000 9.68602
233000 9.06798
234000 9.71534
235000 9.04068
236000 9.54146
237000 9.00098
238000 9.35228
239000 8.80406
240000 9.72526
241000 9.56919
242000 10.0776
243000 9.94274
244000 9.34791
245000 9.94628
246000 9.87502
247000 9.31556
248000 9.92694
249000 9.19471
250000 9.6724
251000 9.7754
252000 9.86007
253000 9.83956
254000 10.2421
255000 8.21375
256000 9.61015
257000 9.18372
258000 9.03081
259000 9.31417
260000 9.02583
261000 7.88006
262000 9.92043
263000 9.35465
264000 9.33672
265000 9.49681
266000 10.4477
267000 8.6233
268000 10.0556
269000 8.59712
270000 10.1638
271000 8.94967
272000 9.61476
273000 8.95263
274000 9.64031
275000 8.76118
276000 9.23113
277000 9.01872
278000 9.59499
279000 8.60241
280000 9.9558
281000 9.69064
282000 9.82028
283000 8.77409
284000 10.116
285000 9.45056
286000 9.85865
287000 8.95567
288000 9.64493
289000 8.14131
290000 9.61465
291000 8.62697
292000 9.86332
293000 8.74456
294000 10.0843
295000 8.70427
296000 10.0975
297000 9.14401
298000 9.6466
299000 8.91831
300000 10.144
301000 9.61467
302000 9.82328
303000 9.6952
304000 10.0215
305000 9.21973
306000 9.56887
307000 8.93381
308000 10.0863
309000 9.67391
310000 10.1087
311000 8.82283
312000 9.61924
313000 9.40874
314000 9.73814
315000 8.20349
316000 9.6146
317000 8.76111
318000 10.0667
319000 9.55223
320000 10.0626
321000 8.93578
322000 9.58824
323000 9.24995
324000 10.0116
325000 9.27132
326000 8.61241
327000 9.06127
328000 9.59328
329000 9.06237
330000 9.88752
331000 7.90082
332000 9.5869
333000 9.03354
334000 10.1751
335000 9.27434
336000 9.69089
337000 9.29906
338000 9.71592
339000 9.1299
340000 9.71317
341000 8.58449
342000 9.8878
343000 8.76447
344000 9.57122
345000 8.87516
346000 9.99986
347000 9.29361
348000 9.80847
349000 8.60998
350000 10.1621
351000 10.3659
352000 9.80514
353000 9.221
354000 9.61144
355000 8.81611
356000 9.45486
357000 9.79335
358000 10.2454
359000 9.27035
360000 9.71404
361000 8.72082
362000 10.2344
363000 9.18222
364000 9.68949
365000 9.07317
366000 9.61021
367000 8.82972
368000 9.62126
369000 9.49209
370000 9.90852
371000 9.19713
372000 9.68353
373000 9.01821
374000 9.67549
375000 8.55223
376000 10.1934
377000 9.56676
378000 10.0938
379000 9.70016
380000 10.0881
381000 8.7044
382000 10.1454
383000 9.30973
384000 9.81213
385000 8.55829
