# Time-averaged data for fix avg_press
# TimeStep c_thermo_press
201000 1688.11
202000 2070.31
203000 2023.05
204000 2002.16
205000 2049.31
206000 2028.82
207000 1990.87
208000 1987.62
209000 2054.74
210000 1978.34
211000 1967.64
212000 1967.78
213000 1962.14
214000 1978.93
215000 1980.79
216000 1945.36
217000 1958.37
218000 1944.2
219000 1938.95
220000 1971.89
221000 1963.03
222000 1916.59
223000 1838.7
224000 1841.05
225000 1879.8
226000 1862.71
227000 1836.49
228000 1867.98
229000 1880.21
230000 1797.91
231000 1848.74
232000 1850.21
233000 1792.28
234000 1841.69
235000 1821.7
236000 1920.88
237000 1803.18
238000 1814.84
239000 1772.23
240000 1755.78
241000 1775.54
242000 1809.34
243000 1795.43
244000 1858.87
245000 1848.66
246000 1781.19
247000 1875.17
248000 1805.34
249000 1781.35
250000 1774.69
251000 1776.68
252000 1744.35
253000 1803.28
254000 1792.17
255000 1751.8
256000 1752.15
257000 1807.05
258000 1721.36
259000 1814.22
260000 1788.29
261000 1722.86
262000 1702.92
263000 1694.92
264000 1782.36
265000 1735.02
266000 1713.25
267000 1705.86
268000 1630.37
269000 1682.76
270000 1694.66
271000 1728.84
272000 1707.51
273000 1661.31
274000 1684.02
275000 1599.25
276000 1674.67
277000 1726.82
278000 1609.83
279000 1659.19
280000 1701.89
281000 1657.44
282000 1623.26
283000 1575.92
284000 1674.59
285000 1641.12
286000 1644.07
287000 1634.25
288000 1597.1
289000 1659.64
290000 1617.61
291000 1594.3
292000 1617.9
293000 1618.69
294000 1615.03
295000 1605.2
296000 1587.84
297000 1570.43
298000 1681.08
299000 1654.54
300000 1633.94
301000 1533.84
302000 1581.52
303000 1579.39
304000 1608.71
305000 1591.36
306000 1570.12
307000 1536.35
308000 1647.61
309000 1582.62
310000 1616.71
311000 1541.71
312000 1539.72
313000 1574.15
314000 1585.55
315000 1613.7
316000 1566.29
317000 1604.8
318000 1543.6
319000 1592.08
320000 1590.17
321000 1498.9
322000 1503.88
323000 1406.11
324000 1560.05
325000 1502.26
326000 1584.26
327000 1544.25
328000 1624.41
329000 1494.36
330000 1522.68
331000 1520.91
332000 1509.89
333000 1540.02
334000 1557.87
335000 1585.7
336000 1538.91
337000 1500.87
338000 1548.78
339000 1581.38
340000 1542.73
341000 1537.94
342000 1573.46
343000 1453.21
344000 1496.65
345000 1563.15
346000 1530.72
347000 1492.82
348000 1524.23
349000 1520.99
350000 1510.09
351000 1577.61
352000 1525.62
353000 1478.16
354000 1551.6
355000 1508.85
356000 1507.76
357000 1555.6
358000 1552.99
359000 1475.5
360000 1537.93
361000 1505.86
362000 1503.05
363000 1484.54
364000 1509.27
365000 1527.63
366000 1503.11
367000 1487.72
368000 1503.85
369000 1453.17
370000 1464.58
371000 1461.6
372000 1550.56
373000 1503.44
374000 1494.83
375000 1499.33
376000 1499.1
377000 1472.46
378000 1536.36
379000 1470.99
380000 1521.46
381000 1607.64
382000 1471.57
383000 1488.37
384000 1501.2
385000 1476.45
386000 1505.74
387000 1508.42
388000 1441.94
389000 1507.1
390000 1492.76
391000 1495.45
392000 1502.43
393000 1552.85
394000 1513.86
395000 1526.52
396000 1477.13
397000 1508.84
398000 1555.94
399000 1472.14
400000 1582.77
401000 1502.16
402000 1567.44
403000 1508.87
404000 1545.56
405000 1511.72
406000 1528.27
407000 1505.54
408000 1532.83
409000 1511.41
410000 1515.17
411000 1543.15
412000 1568.19
413000 1491.98
414000 1540.7
415000 1524.09
416000 1603.82
417000 1557.78
418000 1529.37
419000 1527.54
420000 1497.06
421000 1481.13
422000 1448.55
423000 1512.64
424000 1511.34
425000 1454.95
426000 1470.38
427000 1438.11
428000 1430.78
429000 1550.21
430000 1480.95
431000 1451.19
432000 1474.01
433000 1480.64
434000 1541.49
435000 1482.01
436000 1547.31
437000 1522.31
438000 1496.45
439000 1492.51
440000 1456.83
441000 1478.48
442000 1511.3
443000 1547.05
444000 1530.59
445000 1588.32
446000 1552.99
447000 1480.4
448000 1472.18
449000 1505.35
450000 1523.32
451000 1464.17
452000 1472.67
453000 1464.68
454000 1550.16
455000 1496.35
456000 1460.03
457000 1442.03
458000 1473.63
459000 1485.9
460000 1553.34
461000 1541.8
462000 1464.75
463000 1533.38
464000 1420.39
465000 1468.88
466000 1494.39
467000 1529.98
468000 1515.66
469000 1542.6
470000 1490.76
471000 1480.69
472000 1522.71
473000 1545.5
474000 1478.01
475000 1516.49
476000 1517.38
477000 1547.96
478000 1521.42
479000 1509.42
480000 1530.35
481000 1408.83
482000 1548.25
483000 1515.48
484000 1518.52
485000 1546.17
486000 1535.55
487000 1508.06
488000 1488.46
489000 1508.87
490000 1491.16
491000 1505.57
492000 1464.48
493000 1514.68
494000 1508.96
495000 1555.79
496000 1506.42
497000 1511.95
498000 1446.75
499000 1493.13
500000 1532.56
501000 1517.33
502000 1514.89
503000 1487.53
504000 1461.34
505000 1506.08
506000 1499.86
507000 1506.19
508000 1511.9
509000 1498.89
510000 1563.76
511000 1528.2
512000 1502.95
513000 1497.53
514000 1605.27
515000 1503.81
516000 1490.52
517000 1507.06
518000 1507.51
519000 1507.53
520000 1546.92
521000 1519.39
522000 1553.53
523000 1450.14
524000 1466.93
525000 1501.23
526000 1522.81
527000 1460.49
528000 1484.6
529000 1506.22
530000 1509.96
531000 1460.27
532000 1463.43
533000 1475.42
534000 1503.68
535000 1527.92
536000 1506.65
537000 1526.3
538000 1576.7
539000 1487.94
540000 1617.43
541000 1556.38
542000 1525.63
543000 1524.4
544000 1501.06
545000 1544.77
546000 1579.08
547000 1553.25
548000 1544.69
549000 1510.39
550000 1562.6
551000 1490.38
552000 1469.65
553000 1459.41
554000 1560.32
555000 1527.52
556000 1527.25
557000 1511.35
558000 1553.78
559000 1478.31
560000 1492.91
561000 1446.87
562000 1523.05
563000 1499.35
564000 1445.39
565000 1496.82
566000 1491.68
567000 1449.73
568000 1526.77
569000 1523.78
570000 1532.05
571000 1427.67
572000 1525.78
573000 1457.27
574000 1525.63
575000 1527.15
576000 1538.04
577000 1509.7
578000 1490.33
579000 1533.52
580000 1580.75
581000 1520.72
582000 1498.44
583000 1470.41
584000 1486.49
585000 1447.92
586000 1466.74
587000 1497.43
588000 1570.27
589000 1510.77
590000 1523.88
591000 1484.72
592000 1534.87
593000 1498.81
594000 1492.42
595000 1544.06
596000 1551.83
597000 1523.66
598000 1538.88
599000 1536.92
600000 1582.41
601000 1493.79
602000 1500.88
603000 1545.26
604000 1458.75
605000 1494.38
606000 1502.1
607000 1499.66
608000 1525.59
609000 1546.13
610000 1565.34
611000 1479.54
612000 1554.47
613000 1499.49
614000 1460.58
615000 1508.79
616000 1563.37
617000 1461
618000 1505
619000 1490.31
620000 1486.12
621000 1505.07
622000 1468.17
623000 1484.56
624000 1540.93
625000 1469.93
626000 1471.42
627000 1536.96
628000 1496.96
629000 1514.97
630000 1505.87
631000 1489.72
632000 1531.98
633000 1501.26
634000 1572.04
635000 1465.25
636000 1524.85
637000 1487.87
638000 1487.96
639000 1486.33
640000 1533.43
641000 1479.71
642000 1529.43
643000 1538.59
644000 1566.35
645000 1490.55
646000 1452.11
647000 1466.82
648000 1495.97
649000 1464.77
650000 1429.53
651000 1505.43
652000 1462.87
653000 1525.42
654000 1415.41
655000 1509.35
656000 1541.03
657000 1487.96
658000 1462.67
659000 1497.8
660000 1516.38
661000 1488.28
662000 1502.81
663000 1486.87
664000 1463.18
665000 1488.7
666000 1527.88
667000 1507.95
668000 1445.07
669000 1445.66
670000 1510.3
671000 1513.88
672000 1469.22
673000 1504.65
674000 1458.08
675000 1464.07
676000 1530.05
677000 1481.24
678000 1596.57
679000 1571.03
680000 1502.63
681000 1524.76
682000 1571.39
683000 1496.81
684000 1566.65
685000 1549.48
686000 1545.64
687000 1485.81
688000 1470.13
689000 1465.86
690000 1536.82
691000 1570.75
692000 1486.77
693000 1509.72
694000 1517.45
695000 1497.5
696000 1535.85
697000 1490.77
698000 1503.65
699000 1490.39
700000 1454.36
