# Time-averaged data for fix avg_press
# TimeStep c_thermo_press
201000 213.174
202000 240.767
203000 233.743
204000 228.672
205000 239.965
206000 249.552
207000 232.75
208000 239.225
209000 231.541
210000 225.728
211000 241.213
212000 233.771
213000 229.163
214000 237.836
215000 249.251
216000 251.51
217000 243.871
218000 246.835
219000 238.771
220000 231.352
221000 230.638
222000 230.02
223000 240.651
224000 239.792
225000 234.106
226000 251.386
227000 240.82
228000 254.402
229000 252.239
230000 245.846
231000 249.732
232000 235.911
233000 241.077
234000 257.919
235000 232.072
236000 244.654
237000 262.608
238000 239.331
239000 247.299
240000 249.412
241000 236.682
242000 253.702
243000 235.868
244000 238.289
245000 229.504
246000 248.655
247000 261.741
248000 250.717
249000 235.784
250000 245.358
251000 250.251
252000 253.45
253000 245.225
254000 245.048
255000 248.215
256000 234.929
257000 230.793
258000 218.304
259000 235.029
260000 247.418
261000 246.823
262000 240.316
263000 231.233
264000 242.279
265000 233.05
266000 232
267000 262.268
268000 251.233
269000 217.173
270000 226.625
271000 247.151
272000 273.672
273000 241.763
274000 245.901
275000 243.807
276000 247.899
277000 234.765
278000 236.674
279000 239.858
280000 248.3
281000 228.87
282000 216.273
283000 205.862
284000 207.135
285000 217.227
286000 230.35
287000 229.337
288000 217.773
289000 237.614
290000 236.452
291000 242.458
292000 245.641
293000 236.964
294000 249.588
295000 227.928
296000 245.203
297000 225.302
298000 224.548
299000 225.551
300000 216.698
301000 218.525
302000 227.879
303000 218.15
304000 220.958
305000 220.466
306000 214.041
307000 180.151
308000 189.87
309000 164.112
310000 178.177
311000 238.067
312000 243.477
313000 255.659
314000 248.791
315000 247.068
316000 243.664
317000 243.812
318000 242.968
319000 247.828
320000 241.133
321000 258.591
322000 254.262
323000 248.706
324000 256.902
325000 256.603
326000 248.872
327000 244.739
328000 251.274
329000 237.042
330000 239.128
331000 233.191
332000 251.868
333000 252.093
334000 247.514
335000 240.904
336000 232.704
337000 229.815
338000 249.313
339000 229.994
340000 237.994
341000 229.086
342000 228.025
343000 228.537
344000 215.649
345000 200.974
346000 193.826
347000 171.483
348000 161.392
349000 151.03
350000 158.32
351000 246.456
352000 270.928
353000 251.067
354000 248.897
355000 245.548
356000 246.719
357000 230.891
358000 244.602
359000 241.873
360000 235.802
361000 254.604
362000 237.49
363000 247.74
364000 244.393
365000 259.076
366000 241.976
367000 243.251
368000 256.716
369000 246.165
370000 230.786
371000 252.128
372000 274.611
373000 257.552
374000 253.24
375000 251.923
376000 244.482
377000 235.424
378000 252.901
379000 255.463
380000 257.224
381000 247.73
382000 229.984
383000 238.45
384000 244.621
385000 250.808
386000 258.326
387000 235.462
388000 249.35
389000 237.336
390000 253.171
391000 242.275
392000 259.967
393000 266.175
394000 258.465
395000 245.235
396000 258.461
397000 237.841
398000 224.967
399000 247.661
400000 252.405
401000 236.002
402000 228.089
403000 264.821
404000 243.375
405000 229.892
406000 233.571
407000 245.517
408000 247.193
409000 240.154
410000 241.198
411000 228.194
412000 226.494
413000 270.046
414000 272.939
415000 245.478
416000 233.255
417000 226.065
418000 229.314
419000 265.157
420000 254.977
421000 252.509
422000 244.673
423000 247.185
424000 244.163
425000 245.423
426000 232.745
427000 236.045
428000 233.106
429000 257.433
430000 248.617
431000 251.225
432000 252.284
433000 240.754
434000 236.101
435000 229.496
436000 229.405
437000 240.513
438000 234.595
439000 259.952
440000 259.933
441000 254.049
442000 261.51
443000 260.079
444000 251.207
445000 240.12
446000 258.795
447000 231.683
448000 227.406
449000 237.488
450000 247.671
451000 226.676
452000 229.827
453000 239.736
454000 247.504
455000 241.574
456000 257.828
457000 242.858
458000 243.043
459000 218.776
460000 232.623
461000 237.088
462000 245.326
463000 250.762
464000 251.691
465000 239.265
466000 226.817
467000 213.099
468000 239.789
469000 244.676
470000 242.299
471000 256.409
472000 270.121
473000 256.665
474000 254.702
475000 246.989
476000 244.767
477000 244.754
478000 229.276
