# Time-averaged data for fix avg_press
# TimeStep c_thermo_press
201000 135.38
202000 149.904
203000 151.195
204000 151.307
205000 145.954
206000 152.786
207000 135.172
208000 140.264
209000 142.61
210000 148.797
211000 144.814
212000 143.555
213000 133.217
214000 143.564
215000 137.938
216000 139.74
217000 139.173
218000 137.523
219000 142.489
220000 142.866
221000 151.324
222000 157.02
223000 147.607
224000 153.497
225000 157.34
226000 149.512
227000 139.142
228000 146.311
229000 139.949
230000 156.071
231000 154.558
232000 154.046
233000 144.5
234000 148.07
235000 150.689
236000 157.375
237000 144.493
238000 144.91
239000 150.744
240000 143.284
241000 144.85
242000 147.692
243000 145.544
244000 145.052
245000 146.378
246000 141.785
247000 141.494
248000 144.27
249000 147.023
250000 144.971
251000 139.345
252000 140.419
253000 142.97
254000 151.811
255000 138.53
256000 139.53
257000 145.515
258000 146.34
259000 146.861
260000 157.22
261000 157.262
262000 156.7
263000 150.574
264000 156.94
265000 141.82
266000 139.789
267000 130.394
268000 146.118
269000 147.985
270000 150.038
271000 139.48
272000 151.241
273000 143.298
274000 144.84
275000 151.398
276000 143.411
277000 150.786
278000 142.43
279000 149.101
280000 151.576
281000 149.878
282000 149.548
283000 132.862
284000 141.422
285000 143.121
286000 158.9
287000 141.664
288000 139.402
289000 126.063
290000 133.688
291000 121.876
292000 125.291
293000 130.58
294000 122.601
295000 135.838
296000 149.701
297000 136.741
298000 156.331
299000 155.35
300000 148.394
301000 142.13
302000 153.238
303000 142.447
304000 150.36
305000 143.969
306000 149.786
307000 140.614
308000 140.413
309000 131.712
310000 138.216
311000 130.65
312000 135.629
313000 139.348
314000 143.497
315000 134.528
316000 131.385
317000 147.391
318000 134.059
319000 132.089
320000 124.441
321000 130.463
322000 136.545
323000 139.348
324000 138.714
325000 138.957
326000 148.162
327000 143.466
328000 145.259
329000 146.068
330000 159.002
331000 142.518
332000 143.978
333000 141.8
334000 156.229
335000 150.245
336000 154.575
337000 149.734
338000 144.82
339000 157.081
340000 157.215
341000 156.849
342000 153.164
343000 145.176
344000 139.291
345000 143.797
346000 137.591
347000 133.591
348000 142.973
349000 133.439
350000 136.89
351000 141.842
352000 141.83
353000 136.043
354000 146.026
355000 151.861
356000 156.083
357000 159.516
358000 148.09
359000 136.439
360000 150.135
361000 152.605
362000 160.206
363000 152.546
364000 149.665
365000 149.798
366000 139.291
367000 150.687
368000 149.561
369000 146.276
370000 139.741
371000 134.818
372000 142.028
373000 148.59
374000 152.902
375000 149.015
376000 149.689
377000 135.959
378000 147.996
379000 140.834
380000 147.634
381000 149.929
382000 154.409
383000 143.129
384000 158.688
385000 155.443
386000 162.281
387000 144.837
388000 152.752
389000 153.647
390000 140.84
391000 137.145
392000 149.018
393000 148.132
394000 156.005
395000 147.512
396000 143.239
397000 150.877
398000 147.321
399000 141.952
400000 145.518
401000 142.548
402000 154.631
403000 149.758
404000 143.424
405000 142.782
406000 154.914
407000 153.951
408000 158.553
409000 148.683
410000 153.026
411000 146.015
412000 155.184
413000 151.547
414000 149.775
415000 150.255
416000 142.077
417000 143.323
418000 141.398
419000 154.873
420000 162.05
421000 143.338
422000 144.482
423000 140.959
424000 136.253
425000 143.992
426000 137.218
427000 140.968
428000 149.007
429000 149.532
430000 158.134
431000 148.15
432000 148.885
433000 152.184
434000 155.288
435000 152.961
436000 153.304
437000 157.329
438000 165.533
439000 149.411
440000 153.433
441000 156.28
442000 161.557
443000 153.777
444000 156.273
445000 152.18
446000 148.245
447000 147.963
448000 152.657
449000 146.74
450000 136.836
451000 139.63
452000 136.821
453000 145.887
454000 133.21
455000 146.33
456000 151.243
457000 141.369
458000 157.142
459000 134.505
460000 146.478
461000 154.453
462000 158.845
463000 140.413
464000 145.793
465000 134.217
466000 151
467000 155.68
468000 167.591
469000 156.636
470000 154.241
471000 158.29
472000 149.358
473000 140.606
474000 164.413
475000 143.928
476000 159.485
477000 147.901
478000 153.778
479000 140.513
480000 137.638
481000 129.11
482000 119.718
483000 141.127
484000 137.325
485000 149.266
486000 135.155
487000 145.531
488000 156.942
489000 136.556
490000 151.581
491000 152.881
492000 153.489
493000 146.907
494000 148.177
495000 148.6
496000 148.129
497000 151.041
498000 154.17
499000 149.779
500000 159.001
501000 142.148
502000 142.18
503000 145.669
504000 155.152
505000 153.502
506000 158.194
507000 149.029
508000 171.117
509000 158.206
510000 154.506
511000 138.079
512000 155.413
513000 146.695
514000 146.264
515000 141.81
516000 153.651
517000 152.842
518000 149.402
519000 148.657
520000 163.202
521000 147.095
522000 148.623
523000 147.851
524000 152.317
525000 139.28
526000 143.278
527000 145.064
528000 157.836
529000 140.445
530000 151.111
531000 143.141
532000 160.087
533000 150.433
534000 145.236
535000 153.846
536000 155.294
537000 136.679
538000 128.128
539000 134.137
540000 137.482
541000 126.656
542000 123.488
543000 133.49
544000 136.18
545000 141.576
546000 140.329
547000 136.085
548000 139.52
549000 146.994
550000 146.306
551000 139.346
552000 135.012
553000 144.04
554000 149.809
555000 142.597
556000 142.625
557000 140.476
558000 135.356
559000 131.271
560000 134.794
561000 147.667
562000 155.717
563000 149.587
564000 149.333
565000 143.634
566000 146.158
567000 145.812
568000 146.798
569000 153.902
570000 156.41
571000 146.949
572000 156.975
573000 139.185
574000 154.159
575000 148.825
576000 155.394
577000 138.951
578000 144.564
579000 153.957
580000 155.04
581000 151.613
582000 151.595
583000 146.786
584000 143.514
585000 135.661
586000 146.507
587000 138.809
588000 149.446
589000 139.44
590000 150.664
591000 139.652
592000 154.374
593000 145.706
594000 144.513
595000 143.794
596000 156.204
597000 138.677
598000 147.762
599000 149.591
600000 153.938
601000 148.534
602000 153.043
603000 143.228
604000 157.736
605000 152.648
606000 155.456
607000 150.428
608000 146.649
609000 143.656
610000 143.466
611000 139.798
612000 141.331
613000 137.603
614000 144.76
615000 144.961
616000 145.72
617000 150.913
618000 158.122
619000 154.36
620000 150.068
621000 145.717
622000 155.708
623000 146.054
624000 166.583
625000 143.129
626000 142.362
627000 156.133
628000 162.14
629000 146.92
630000 153.715
631000 150.851
632000 160.681
633000 151.268
634000 153.059
635000 148.483
636000 159.225
637000 152.026
638000 153.428
639000 147.686
640000 149.831
641000 147.463
642000 157.249
643000 154.156
644000 153.858
645000 146.715
646000 150.716
647000 141.111
648000 154.516
649000 142.288
650000 152.611
651000 154.114
652000 154.764
653000 156.388
654000 159.764
655000 138.915
656000 144.835
657000 147.856
658000 146.895
659000 143.467
660000 148.209
661000 146.417
662000 145.014
663000 146.91
664000 147.024
665000 149.305
666000 134.21
667000 146.436
668000 156.027
669000 148.564
670000 140.635
671000 139.426
672000 145.994
673000 134.821
674000 142.809
675000 142.727
676000 143.64
677000 139.728
678000 140.951
679000 151.272
680000 149.899
681000 148.103
682000 152.01
683000 143.132
684000 142.843
685000 149.21
686000 143.899
687000 150.335
688000 153.968
689000 145.094
690000 154.785
691000 154.396
692000 152.323
693000 151.296
694000 137.042
695000 147.468
696000 156.194
697000 155.1
698000 149.077
699000 156.43
700000 158.854
