# Time-averaged data for fix avg_press
# TimeStep c_thermo_press
201000 3.96067
202000 3.85606
203000 3.14414
204000 3.80497
205000 3.46706
206000 4.12809
207000 3.46645
208000 3.82529
209000 4.5156
210000 3.0829
211000 3.74612
212000 3.52877
213000 3.20808
214000 3.63482
215000 3.72723
216000 3.45164
217000 3.57293
218000 3.84652
219000 4.05364
220000 3.80779
221000 3.33329
222000 3.84231
223000 3.36832
224000 3.99378
225000 3.36783
226000 3.6209
227000 3.63215
228000 3.83917
229000 3.693
230000 3.88561
231000 3.7728
232000 3.93159
233000 3.64218
234000 3.78532
235000 4.00151
236000 4.01527
237000 3.67057
238000 3.78905
239000 0
240000 0
241000 3.82139
242000 3.897
243000 3.41173
244000 3.70272
245000 3.53588
246000 3.87843
247000 3.55511
248000 3.85677
249000 3.71959
250000 3.7157
251000 2.92031
252000 3.79629
253000 3.45311
254000 4.07959
255000 3.52413
256000 3.88121
257000 3.45553
258000 3.68661
259000 3.70874
260000 3.34321
261000 3.47903
262000 3.33742
263000 3.36368
264000 3.56991
265000 3.30092
266000 3.57546
267000 3.65275
268000 3.83529
269000 3.68462
270000 3.80815
271000 3.65717
272000 3.86016
273000 3.63163
274000 3.68121
275000 3.66083
276000 3.73635
277000 3.6708
278000 3.86974
279000 3.92338
280000 3.74202
281000 3.64179
282000 3.93677
283000 3.30778
284000 3.97968
285000 3.6803
286000 3.81389
287000 3.95147
288000 4.16792
289000 3.45462
290000 3.71653
291000 3.45651
292000 3.70017
293000 3.57548
294000 3.7493
295000 3.49324
296000 3.70317
297000 3.5783
298000 3.77619
299000 3.56484
300000 3.79644
301000 3.57041
302000 3.79995
303000 3.64751
304000 3.63771
305000 3.68039
306000 3.87814
307000 3.63146
308000 3.58655
309000 3.3637
310000 4.11906
311000 3.63675
312000 3.60672
313000 3.21194
314000 3.6301
315000 3.52798
316000 3.95989
317000 3.51539
318000 3.56688
319000 4.00773
320000 3.89453
321000 3.53728
322000 3.84408
323000 3.63624
324000 3.78926
325000 2.73024
326000 3.94017
327000 3.58131
328000 3.53863
329000 3.56035
330000 3.99512
331000 3.62138
332000 3.79194
333000 3.89354
