# Time-averaged data for fix avg_press
# TimeStep c_thermo_press
201000 36.0512
202000 39.3777
203000 36.4465
204000 36.9759
205000 37.2184
206000 39.9341
207000 36.6583
208000 39.6064
209000 36.1114
210000 37.8866
211000 36.6534
212000 41.0774
213000 37.2313
214000 38.6385
215000 34.8591
216000 39.9917
217000 34.8911
218000 39.5534
219000 35.5218
220000 40.292
221000 34.8948
222000 40.1423
223000 37.2651
224000 36.4034
225000 35.4433
226000 41.1061
227000 37.6153
228000 38.8243
229000 36.1977
230000 40.0022
231000 37.8325
232000 35.5548
233000 36.5696
234000 38.6239
235000 36.894
236000 38.9758
237000 37.7623
238000 37.9392
239000 37.3897
240000 39.0515
241000 34.8139
242000 39.0429
243000 36.178
244000 38.8776
245000 36.0036
246000 39.4395
247000 35.8391
248000 40.5479
249000 36.1389
250000 37.4231
251000 36.6195
252000 38.7832
253000 34.0073
254000 38.7806
255000 35.5643
256000 39.3353
257000 35.9822
258000 39.555
259000 34.705
260000 39.8504
261000 36.1271
262000 37.5166
263000 35.5356
264000 39.8
265000 36.6993
266000 37.6615
267000 35.3177
268000 41.2861
269000 38.0437
270000 36.2138
271000 35.2188
272000 36.5199
273000 34.5044
274000 38.6831
275000 35.3937
276000 38.2621
277000 36.3699
278000 40.2105
279000 36.1617
280000 37.4403
281000 36.3007
282000 38.5733
283000 33.4152
284000 35.4399
285000 37.0113
286000 38.0884
287000 34.3545
288000 40.5894
289000 34.618
290000 37.7069
291000 34.7295
292000 39.075
293000 34.775
294000 39.1598
295000 36.7133
296000 39.6363
297000 37.4523
298000 38.3074
299000 36.3144
300000 37.2904
301000 37.5161
302000 38.4435
303000 34.9929
304000 39.9241
305000 36.2303
306000 40.2132
307000 33.7773
308000 37.041
309000 38.1552
310000 40.0789
311000 35.4406
312000 36.3148
313000 37.4234
314000 38.558
315000 36.1155
316000 39.7785
317000 37.161
318000 38.1406
319000 35.381
320000 38.9006
321000 36.4197
322000 38.0014
323000 35.0066
324000 39.8044
325000 36.0322
326000 38.1704
327000 35.2773
328000 38.5258
329000 35.1982
330000 37.8707
331000 36.405
332000 39.3239
333000 34.3423
334000 39.4262
335000 36.017
336000 40.0784
337000 38.1269
338000 38.6394
339000 37.7306
340000 37.3603
341000 35.5732
342000 36.3064
343000 35.9582
344000 38.9884
345000 36.438
346000 39.4243
347000 34.8208
348000 37.908
349000 37.1901
350000 40.0775
351000 36.0101
352000 39.4459
353000 35.7298
354000 38.6436
355000 36.6493
356000 38.4607
357000 36.8685
358000 39.6352
359000 35.1982
360000 38.8623
361000 36.0165
362000 40.7473
363000 36.4803
364000 40.7132
365000 35.6146
366000 37.7865
367000 37.9427
368000 38.3326
369000 35.6029
370000 39.7847
371000 34.8417
372000 39.7034
373000 35.3622
374000 39.5218
375000 35.0497
376000 39.5818
377000 37.2113
378000 39.4113
379000 37.8977
380000 38.0098
381000 34.4843
382000 37.3369
383000 36.1032
384000 37.953
385000 38.0351
386000 36.5182
387000 35.5548
388000 39.2088
389000 35.8088
390000 37.1918
391000 35.6307
392000 40.6977
393000 35.953
394000 38.5094
395000 34.944
396000 39.3296
397000 35.5322
398000 39.4542
399000 36.7804
400000 37.8838
401000 35.7235
402000 39.6114
403000 35.2643
404000 39.1721
405000 35.5111
406000 39.757
407000 36.0855
408000 37.5932
409000 36.5349
410000 40.9427
411000 33.3799
412000 37.1437
413000 38.5425
414000 38.6606
415000 37.3649
416000 38.2397
417000 34.5026
418000 39.5852
419000 35.075
420000 40.3287
421000 35.8293
422000 38.8092
423000 34.8103
424000 42.9871
425000 36.0893
426000 37.167
427000 37.5355
428000 33.5913
429000 34.7338
430000 39.8771
431000 35.6906
432000 41.2839
433000 37.0289
434000 37.3725
435000 36.3969
436000 36.441
437000 36.5987
438000 40.0508
439000 33.9788
440000 39.4725
441000 37.0346
442000 38.1575
443000 35.2351
444000 38.1388
445000 38.4663
446000 38.4074
447000 37.9234
448000 37.4899
449000 36.0738
450000 40.583
451000 36.5836
452000 38.2569
453000 37.2494
454000 37.7917
455000 36.4349
456000 39.924
457000 35.8706
458000 39.3459
459000 36.1479
460000 39.6273
