# Time-averaged data for fix avg_press
# TimeStep c_thermo_press
201000 43.692
202000 47.2726
203000 43.8955
204000 48.3003
205000 41.7454
206000 44.784
207000 45.134
208000 44.7944
209000 43.5953
210000 46.4822
211000 43.5119
212000 48.2137
213000 41.2275
214000 43.5314
215000 44.4878
216000 46.5779
217000 43.4705
218000 45.9656
219000 44.5975
220000 47.5545
221000 44.1001
222000 46.3289
223000 44.2148
224000 47.0036
225000 44.6001
226000 46.685
227000 44.9977
228000 46.1658
229000 42.6263
230000 45.0859
231000 43.3342
232000 44.6458
233000 44.3932
234000 47.2682
235000 45.8537
236000 47.6026
237000 47.8642
238000 44.9529
239000 45.0648
240000 46.1124
241000 44.0165
242000 47.9522
243000 41.6981
244000 47.2883
245000 41.7883
246000 47.7092
247000 44.7488
248000 45.5912
249000 42.8748
250000 50.1754
251000 44.5881
252000 48.4315
253000 44.9828
254000 48.1775
255000 46.1515
256000 48.1839
257000 45.3106
258000 47.1127
259000 42.4686
260000 47.5273
261000 43.5546
262000 48.2282
263000 42.8868
264000 46.0036
265000 42.9636
266000 50.0021
267000 43.1305
268000 47.37
269000 45.6256
270000 45.3147
271000 46.6722
272000 45.7791
273000 43.8019
274000 48.1809
275000 43.8542
276000 48.2404
277000 45.7294
278000 43.8688
279000 44.1068
280000 48.9135
281000 43.7685
282000 45.6825
283000 42.4242
284000 45.9852
285000 41.8501
286000 46.8704
287000 43.0446
288000 48.8421
289000 42.5599
290000 43.8871
291000 43.4772
292000 49.2588
293000 43.5911
294000 47.725
295000 46.3721
296000 45.8869
297000 43.172
298000 46.8189
299000 43.4885
300000 47.3168
301000 44.2848
302000 44.3486
303000 45.2041
304000 47.4228
305000 42.7212
306000 47.3965
307000 43.162
308000 46.1709
309000 44.3728
310000 46.723
311000 43.6325
312000 46.9499
313000 42.9941
314000 47.5552
315000 42.4722
316000 47.5588
317000 45.0281
318000 50.8633
319000 40.5741
320000 46.2853
321000 41.0273
322000 45.1499
323000 41.1333
324000 47.7481
325000 41.396
326000 48.2657
327000 42.6222
328000 46.1118
329000 43.591
330000 47.5102
331000 42.4297
332000 48.5938
333000 43.6616
334000 48.1999
335000 45.7267
336000 46.6606
337000 43.6576
338000 47.5993
339000 42.5267
340000 47.4182
341000 42.6767
342000 43.6656
343000 43.4693
344000 46.272
345000 41.3769
346000 46.9711
347000 44.7886
348000 47.533
349000 44.8653
350000 44.8887
351000 43.1498
352000 48.4924
353000 42.7528
354000 48.2272
355000 43.8811
356000 47.5206
357000 43.128
358000 47.0987
359000 42.6595
360000 49.6105
361000 42.4052
362000 48.9429
363000 42.4995
364000 49.155
365000 47.603
366000 47.7903
367000 42.6517
368000 47.0003
369000 42.1334
370000 48.66
371000 44.5354
372000 46.7685
373000 43.1121
374000 48.2512
375000 43.0395
376000 48.1028
377000 44.3738
378000 45.4312
379000 44.007
380000 47.0809
381000 42.4011
382000 46.6652
383000 45.472
384000 47.6872
385000 44.5218
386000 45.3814
387000 42.5835
388000 49.8476
389000 43.2283
390000 47.7345
391000 44.7016
392000 47.2495
393000 42.9447
394000 46.0376
395000 43.743
396000 45.0132
397000 42.6666
398000 45.3834
399000 42.6241
400000 46.3774
401000 44.268
402000 46.351
403000 44.0749
404000 47.7873
405000 43.971
406000 48.6282
407000 42.5619
408000 45.3255
409000 43.6637
410000 46.2579
411000 43.7928
412000 44.5322
413000 42.3984
414000 46.034
415000 41.9248
416000 45.9553
417000 43.8663
418000 44.4437
419000 44.1481
420000 47.0261
421000 41.818
422000 48.2486
423000 43.6841
424000 47.9599
425000 43.5762
426000 47.9351
427000 44.4539
428000 46.6326
429000 42.5201
430000 43.0282
431000 43.6028
432000 48.0882
433000 42.9099
434000 48.175
435000 42.8844
436000 46.7661
437000 42.7401
438000 49.0589
439000 43.3994
440000 46.8529
441000 45.1764
442000 48.5884
443000 43.1052
444000 47.6666
445000 41.3824
446000 44.3656
447000 43.281
448000 48.4322
449000 42.3375
450000 46.1053
451000 45.0506
452000 48.1995
453000 46.3196
454000 44.5635
455000 44.6678
456000 47.7838
457000 43.7383
458000 50.6352
459000 41.9875
460000 44.1406
461000 43.5758
462000 46.2201
463000 42.8532
464000 46.5953
465000 44.8234
466000 48.2186
467000 44.1809
468000 46.3175
469000 41.5474
470000 46.5981
471000 43.9229
472000 47.1577
473000 43.8211
474000 47.1703
475000 43.0837
476000 47.2599
477000 43.5999
478000 47.8402
479000 43.2691
480000 49.7151
481000 44.3426
482000 46.4893
483000 44.2108
484000 45.7067
485000 42.4015
486000 49.3731
487000 44.8693
488000 52.8759
489000 44.7847
490000 45.0264
491000 41.2996
492000 48.7617
493000 42.2709
494000 45.641
495000 46.9058
496000 47.6799
497000 43.3684
498000 44.6064
499000 42.8538
500000 49.1374
501000 42.4019
502000 46.5939
503000 46.3009
504000 47.3366
505000 45.1315
506000 45.0586
507000 45.4347
508000 45.7337
509000 43.7182
510000 48.0888
511000 43.7122
512000 47.7899
513000 44.4445
514000 47.4846
515000 43.1403
516000 46.6777
517000 41.8285
518000 51.1908
519000 43.8326
520000 45.6848
521000 43.4124
522000 45.6836
523000 43.6886
524000 47.4419
525000 42.774
526000 49.2435
527000 43.8339
528000 46.8777
529000 43.0089
530000 47.5089
531000 43.7426
532000 44.1985
533000 43.6751
534000 49.0068
535000 42.5532
536000 45.1977
537000 45.2671
538000 45.4309
539000 43.2355
540000 48.5335
541000 43.1291
542000 46.7178
543000 44.7583
544000 49.7623
545000 44.4662
546000 49.2035
547000 42.7754
548000 47.1096
549000 43.8347
550000 46.1403
551000 43.2395
552000 46.0966
553000 41.5152
554000 45.8515
555000 44.7527
556000 49.397
557000 43.5881
558000 46.7727
559000 44.4835
560000 48.4374
561000 42.2998
562000 48.5518
563000 44.0695
564000 47.5154
565000 44.8425
566000 45.3698
567000 44.372
568000 45.5439
569000 44.6866
570000 46.6334
571000 44.1698
572000 48.6667
573000 45.1396
574000 46.5677
575000 41.7256
576000 47.4588
577000 44.7633
578000 49.2431
579000 40.549
580000 44.4143
581000 44.3074
582000 47.747
583000 44.7484
584000 45.4676
585000 43.9629
586000 46.166
587000 44.0329
588000 45.8075
589000 41.3845
590000 49.8513
591000 41.2493
592000 46.3393
593000 43.5431
594000 45.652
595000 46.2763
596000 46.1449
597000 43.8726
598000 44.9262
599000 43.5079
600000 44.1627
601000 43.2774
602000 47.4318
603000 40.5706
604000 41.0419
605000 42.5425
606000 48.6216
607000 43.5789
608000 48.146
609000 44.414
610000 47.314
611000 44.5513
612000 50.3143
613000 44.2906
614000 44.7114
615000 43.2212
616000 47.6381
617000 43.8029
618000 47.8414
619000 43.4652
620000 48.3573
