# Time-averaged data for fix avg_press
# TimeStep c_thermo_press
201000 23.3262
202000 25.772
203000 23.7618
204000 24.8444
205000 23.9322
206000 25.1172
207000 24.273
208000 24.8959
209000 24.1287
210000 25.4174
211000 23.4232
212000 24.809
213000 22.9125
214000 25.1912
215000 23.8181
216000 24.6434
217000 24.8883
218000 24.1099
219000 23.1329
220000 26.3539
221000 22.5894
222000 26.5565
223000 24.2569
224000 23.9381
225000 23.3112
226000 25.3676
227000 22.6379
228000 26.5516
229000 24.1068
230000 25.0605
231000 23.2944
232000 23.6823
233000 23.3946
234000 24.5677
235000 24.3476
236000 26.7995
237000 23.7698
238000 25.6794
239000 24.705
240000 25.9085
241000 22.6515
242000 26.4649
243000 23.4092
244000 25.182
245000 22.4404
246000 26.2419
247000 23.7924
248000 27.0356
249000 23.4515
250000 25.6191
251000 23.4997
252000 26.301
253000 23.283
254000 25.6617
255000 23.4937
256000 25.3207
257000 23.2646
258000 25.1385
259000 24.5665
260000 25.2192
261000 23.6581
262000 23.631
263000 23.1343
264000 25.1976
265000 22.6076
266000 24.5786
267000 24.0265
268000 24.955
269000 23.0672
270000 24.2876
271000 23.852
272000 26.3465
273000 23.9696
274000 23.7018
275000 25.0535
276000 24.2033
277000 24.7276
278000 25.2648
279000 23.6364
280000 25.7887
281000 23.3221
282000 25.1418
283000 23.8598
284000 25.5321
285000 23.2761
286000 26.4986
287000 23.4361
288000 25.9022
289000 23.9313
290000 25.1239
291000 24.5044
292000 25.5849
293000 23.4578
294000 25.8796
295000 23.5356
296000 24.7344
297000 23.6751
298000 25.0182
299000 25.0816
300000 25.1112
301000 23.2207
302000 25.9908
303000 23.0509
304000 25.858
305000 23.1082
306000 25.8944
307000 23.0428
308000 25.8882
309000 23.9917
310000 26.0942
311000 24.1085
312000 26.7956
313000 23.763
314000 25.786
315000 24.8358
316000 26.5629
317000 23.3015
318000 25.9044
319000 22.7058
320000 24.8863
321000 24.9026
322000 24.5212
323000 23.2641
324000 25.2626
325000 25.201
326000 22.9965
327000 22.338
328000 24.6188
329000 24.9028
330000 23.2311
331000 24.8024
332000 23.9089
333000 23.6121
334000 25.9306
335000 22.9342
336000 25.5276
337000 24.0435
338000 25.7784
339000 24.1568
340000 25.0382
341000 24.2328
342000 25.8096
343000 23.706
344000 24.8068
345000 23.7276
346000 26.2528
347000 23.7145
348000 25.411
349000 23.3738
350000 25.6611
351000 22.4505
352000 23.0656
353000 23.2021
354000 25.0453
355000 24.057
356000 26.4619
357000 25.1553
358000 24.9522
359000 22.352
360000 25.5986
361000 25.4905
362000 28.0072
363000 22.6991
364000 24.5928
365000 23.208
366000 26.1328
367000 23.626
368000 24.9323
369000 22.8361
370000 25.7406
371000 23.7447
372000 24.4756
373000 22.7422
374000 25.4343
375000 23.7911
376000 25.469
377000 24.333
378000 25.9637
379000 23.4263
380000 25.6133
381000 24.0245
382000 25.6839
383000 24.4205
384000 24.2749
385000 22.8481
386000 26.1423
387000 23.2816
388000 23.2962
389000 23.7554
390000 24.512
391000 22.3793
392000 26.3419
393000 23.4009
394000 26.7276
395000 22.6557
396000 26.0323
397000 22.6639
398000 26.3886
399000 24.0927
400000 26.145
401000 23.1711
402000 25.3101
403000 22.9791
404000 25.4071
405000 23.2998
406000 25.0671
407000 22.49
408000 25.715
409000 24.3629
410000 25.3507
411000 23.1648
412000 26.2749
413000 24.014
414000 24.3811
415000 24.4067
416000 25.3387
417000 23.549
418000 25.4328
419000 24.1864
420000 26.4704
421000 23.0817
422000 27.1566
423000 20.8187
424000 25.9513
425000 23.1272
426000 25.2179
427000 23.8344
428000 25.7889
429000 23.6097
430000 25.9574
431000 23.3633
432000 25.6305
433000 23.559
434000 25.1622
435000 24.5026
436000 25.0443
437000 24.0348
438000 24.698
439000 25.0458
440000 25.3625
441000 23.2486
442000 25.3062
443000 22.8903
444000 25.8239
445000 23.7949
446000 26.4025
447000 22.0364
448000 26.0365
449000 23.0634
450000 25.5128
451000 22.1497
452000 27.8395
453000 25.337
454000 24.6374
455000 24.2165
456000 26.2724
457000 23.0345
458000 25.2404
459000 23.4889
460000 24.429
461000 23.0233
462000 25.9697
463000 24.7681
464000 24.3215
465000 23.974
466000 25.3086
467000 23.4195
468000 24.9899
469000 22.4846
470000 25.6081
471000 23.7328
472000 25.1923
473000 23.2396
474000 25.0913
475000 23.6119
476000 24.9696
477000 22.7751
478000 26.2322
