# Time-averaged data for fix avg_press
# TimeStep c_thermo_press
201000 2294.54
202000 2607.29
203000 2584.7
204000 2637.4
205000 2584.96
206000 2569.83
207000 2565.07
208000 2589.66
209000 2511.41
210000 2528.97
211000 2605.09
212000 2577.86
213000 2592.81
214000 2543.95
215000 2472.73
216000 2585.99
217000 2533.73
218000 2483.18
219000 2500.68
220000 2611.82
221000 2472.51
222000 2642.87
223000 2444.01
224000 2565.55
225000 2453.05
226000 2451.37
227000 2447.41
228000 2471.37
229000 2534.84
230000 2517.07
231000 2529.23
232000 2516.77
233000 2485.6
234000 2532.92
235000 2436.93
236000 2504.22
237000 2482.16
238000 2498.09
239000 2458.64
240000 2476.48
241000 2434.01
242000 2461.18
243000 2406.01
244000 2464.89
245000 2522.07
246000 2467.51
247000 2471.12
248000 2536.81
249000 2536.52
250000 2463.95
251000 2404.45
252000 2492.97
253000 2478.96
254000 2435.97
255000 2451.12
256000 2512.74
257000 2421.87
258000 2422.31
259000 2404.16
260000 2387.2
261000 2474.46
262000 2466.41
263000 2368.78
264000 2412.24
265000 2428.48
266000 2426.86
267000 2447.54
268000 2450.77
269000 2448.22
270000 2398.25
271000 2383.46
272000 2304.22
273000 2356.79
274000 2359.56
275000 2416.56
276000 2490.89
277000 2299.95
278000 2405.28
279000 2406.74
280000 2404.58
281000 2413.78
282000 2437.87
283000 2414.96
284000 2351.38
285000 2325.81
286000 2471.84
287000 2361.43
288000 2454.03
289000 2340.84
290000 2399.49
291000 2391.12
292000 2340.94
293000 2273.99
294000 2328.76
295000 2275.92
296000 2345.79
297000 2318.29
298000 2376.18
299000 2342.35
300000 2323.05
301000 2343.75
302000 2283.63
303000 2247.51
304000 2330.92
305000 2302.81
306000 2344.93
307000 2292.23
308000 2310.53
309000 2280.02
310000 2266.3
311000 2270.77
312000 2311.66
313000 2351.17
314000 2190.67
315000 2289.02
316000 2288.92
317000 2263.23
318000 2285.17
319000 2361.39
320000 2304.39
321000 2258.67
322000 2273.17
323000 2350.45
324000 2356.09
325000 2274.69
326000 2222.52
327000 2335.18
328000 2287.26
329000 2295.5
330000 2294.29
331000 2306.66
332000 2327.49
333000 2212.5
334000 2322.45
335000 2307.98
336000 2256.06
337000 2301.59
338000 2278.69
339000 2231.4
340000 2285.79
341000 2313.95
342000 2273.21
343000 2182.23
344000 2240.86
345000 2328.32
346000 2277.17
347000 2219.14
348000 2251.86
349000 2275.01
350000 2293.87
351000 2271.17
352000 2238.22
353000 2370.52
354000 2197.02
355000 2268.52
356000 2259.14
357000 2310.36
358000 2253.55
359000 2219.52
360000 2189.69
361000 2241.38
362000 2314.84
363000 2224.09
364000 2237.01
365000 2304.06
366000 2304.32
367000 2221.86
368000 2286.23
369000 2196.21
370000 2247.94
371000 2298.15
372000 2236.13
373000 2184.35
374000 2221.01
375000 2218.47
376000 2274.17
377000 2273.27
378000 2253.33
379000 2263.39
380000 2285.83
381000 2175.04
382000 2192.23
383000 2231.94
384000 2204.58
385000 2223.65
386000 2177.43
387000 2225.95
388000 2247.68
389000 2273.9
390000 2202.85
391000 2194.43
392000 2169.62
393000 2259.39
394000 2285.41
395000 2254.63
396000 2285.45
397000 2172.12
398000 2228.18
399000 2234.29
400000 2127.21
401000 2136.97
402000 2232.37
403000 2263.86
404000 2201.58
405000 2223.47
406000 2249.24
407000 2182.15
408000 2164.59
409000 2239.85
410000 2234.33
411000 2096.66
412000 2106.2
413000 2186.15
414000 2234.53
415000 2252.42
416000 2126.08
417000 2164.72
418000 2232.72
419000 2196.69
420000 2145.99
421000 2139.69
422000 2090.59
423000 2230.33
424000 2125.68
425000 2134.67
426000 2136.9
427000 2174.9
428000 2160.43
429000 2123.15
430000 2177.63
431000 2170.14
432000 2195.59
