# Time-averaged data for fix avg_press
# TimeStep c_thermo_press
201000 6.38162
202000 6.73755
203000 6.16253
204000 6.56651
205000 5.51419
206000 6.60717
207000 6.59929
208000 6.95522
209000 6.72059
210000 7.02595
211000 6.55896
212000 6.79732
213000 6.25877
214000 6.82226
215000 6.62267
216000 6.74709
217000 6.68244
218000 7.49591
219000 6.37408
220000 6.63001
221000 6.30474
222000 6.67372
223000 6.4712
224000 6.32766
225000 6.29224
226000 6.65538
227000 6.89978
228000 6.77406
229000 6.5803
230000 6.92055
231000 6.00526
232000 6.77562
233000 6.30364
234000 6.68893
235000 6.82772
236000 6.38464
237000 6.01313
238000 6.19977
239000 6.71411
240000 6.84481
241000 6.61252
242000 6.63388
243000 6.42296
244000 6.67792
245000 6.43545
246000 6.76342
247000 6.38092
248000 6.75874
249000 6.54066
250000 6.53768
251000 6.4481
252000 6.81729
253000 6.69511
254000 6.96959
255000 6.54853
256000 6.77925
257000 5.95961
258000 6.93852
259000 6.68255
260000 6.77639
261000 5.80443
262000 7.04133
263000 6.26704
264000 6.9343
265000 6.53616
266000 6.60997
267000 6.33427
268000 6.75395
269000 6.17069
270000 6.57011
271000 6.38023
272000 6.69711
273000 5.8137
274000 6.99237
275000 6.50486
276000 5.97344
277000 6.61279
278000 6.9067
279000 5.96773
280000 6.64425
281000 6.07458
282000 6.93685
283000 5.17882
284000 6.64867
285000 6.04721
286000 6.8066
287000 6.21154
288000 6.58656
289000 6.26959
290000 6.299
291000 6.27413
292000 6.62026
293000 6.2007
294000 6.60451
295000 5.90667
296000 6.60401
297000 6.45948
298000 7.04915
299000 6.70975
300000 6.45445
301000 6.72725
302000 6.72968
303000 5.99724
304000 6.507
305000 6.03515
306000 6.52778
307000 6.35994
308000 6.69173
309000 6.43231
310000 6.80315
311000 6.49686
312000 6.80833
313000 5.92381
314000 6.57576
315000 5.77358
316000 7.06893
317000 6.45771
318000 6.76545
319000 6.16322
320000 6.53651
321000 6.68375
322000 6.85044
323000 6.13691
324000 6.66266
325000 6.54678
326000 6.94824
327000 6.71853
328000 6.81712
329000 6.2611
330000 6.80211
331000 6.0323
332000 6.55836
333000 6.24071
334000 6.53123
335000 6.27391
336000 6.64222
337000 6.58383
338000 6.90987
339000 6.59486
340000 6.94963
341000 6.58146
342000 6.73899
343000 6.42446
344000 6.79037
345000 6.51081
346000 6.0715
347000 6.74998
348000 6.88884
349000 6.55652
350000 6.86675
351000 4.6156
352000 7.1082
353000 6.52842
354000 6.92723
355000 6.92921
356000 6.80781
357000 6.09934
358000 6.55504
359000 6.32073
360000 6.63578
361000 6.28634
362000 6.61873
363000 6.66425
364000 6.47446
365000 6.06371
366000 6.65497
367000 6.60676
368000 6.54926
369000 5.98813
370000 6.59521
371000 6.34934
372000 6.5309
373000 6.08115
374000 6.68322
375000 6.38997
376000 6.1952
377000 6.54868
378000 6.88283
379000 6.63274
380000 6.79181
381000 6.38455
382000 6.76637
383000 6.52342
384000 7.18094
385000 6.16893
386000 6.56899
387000 6.68613
388000 6.82819
389000 5.90817
390000 6.80386
391000 6.61645
392000 7.34758
393000 6.05024
394000 6.47801
395000 6.59135
396000 6.26019
397000 6.06593
398000 6.76809
399000 6.56501
400000 6.86067
401000 6.54914
402000 7.18852
403000 5.41854
404000 6.84472
405000 6.17095
406000 6.56967
407000 6.78637
408000 6.93775
409000 6.06642
410000 6.53627
411000 5.74591
412000 6.98927
413000 6.59004
414000 6.92473
415000 5.95907
416000 6.76277
417000 6.63345
418000 6.99551
419000 5.818
420000 6.41121
421000 5.26076
422000 6.30972
423000 6.37797
424000 6.75959
425000 6.38554
426000 6.88028
427000 6.19176
428000 6.59504
429000 6.58582
430000 6.76705
431000 5.91685
432000 6.83136
433000 6.29081
434000 6.63714
435000 7.15888
436000 6.82116
437000 5.98622
438000 6.55707
439000 6.53381
440000 6.95318
441000 6.50993
442000 6.56693
443000 6.15757
444000 6.64469
445000 6.10664
446000 6.54382
447000 5.96473
448000 7.01388
449000 6.14905
450000 6.53706
451000 6.42519
452000 6.64183
453000 6.22046
454000 6.74758
455000 6.59314
456000 6.63741
457000 6.33479
458000 6.95328
459000 5.79376
460000 6.85151
461000 6.36097
462000 6.7556
463000 6.11371
464000 6.61922
465000 6.36951
466000 7.11852
467000 6.51115
468000 6.88088
469000 5.98617
470000 6.59176
