# Chunk-averaged data for fix density_out and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/mass
12000000 30 3640
  8 -1.81367 137 1.32912
  9 -0.813671 113 0.97212
  10 0.186329 105 1.06678
  11 1.18633 110 1.09062
  12 2.18633 135 1.31183
  13 3.18633 126 1.24171
  14 4.18633 114 1.14674
  15 5.18633 132 1.26304
  16 6.18633 123 1.16178
  17 7.18633 125 1.09445
  18 8.18633 119 1.23425
  19 9.18633 152 1.58391
  20 10.1863 125 1.22548
  21 11.1863 112 1.22908
  22 12.1863 114 0.981942
  23 13.1863 112 1.05955
  24 14.1863 134 1.3916
  25 15.1863 107 1.00691
  26 16.1863 115 1.22654
  27 17.1863 121 1.27049
  28 18.1863 124 1.32286
  29 19.1863 106 0.883335
  30 20.1863 119 1.12303
13840000 30 3640
  1 -8.81367 96 0.94955
  2 -7.81367 146 1.44723
  3 -6.81367 118 1.17156
  4 -5.81367 131 1.28201
  5 -4.81367 119 1.13812
  6 -3.81367 132 1.28207
  7 -2.81367 133 1.3739
  8 -1.81367 128 1.20759
  9 -0.813671 112 1.08988
  10 0.186329 108 1.00166
  11 1.18633 99 1.01908
  12 2.18633 127 1.12958
  13 3.18633 136 1.36763
  14 4.18633 118 1.2238
  15 5.18633 120 1.10966
  16 6.18633 141 1.25239
  17 7.18633 113 1.1319
  18 8.18633 115 1.0278
  19 9.18633 150 1.47076
  20 10.1863 134 1.39007
  21 11.1863 109 1.18143
  22 12.1863 128 1.0998
  23 13.1863 110 1.15795
  24 14.1863 140 1.4423
  25 15.1863 118 1.06244
  26 16.1863 114 1.22113
  27 17.1863 122 1.30203
  28 18.1863 116 1.2001
  29 19.1863 116 0.948438
  30 20.1863 91 0.778238
13850000 30 3640
  1 -8.81367 83 0.784853
  2 -7.81367 154 1.5697
  3 -6.81367 114 1.09656
  4 -5.81367 131 1.2742
  5 -4.81367 126 1.20788
  6 -3.81367 129 1.33298
  7 -2.81367 120 1.22539
  8 -1.81367 140 1.33309
  9 -0.813671 110 1.12288
  10 0.186329 101 0.915146
  11 1.18633 102 1.06525
  12 2.18633 125 1.17298
  13 3.18633 137 1.29302
  14 4.18633 132 1.40315
  15 5.18633 123 1.09295
  16 6.18633 122 1.15908
  17 7.18633 130 1.2205
  18 8.18633 115 1.11417
  19 9.18633 158 1.65847
  20 10.1863 119 1.23285
  21 11.1863 114 1.14037
  22 12.1863 113 1.07024
  23 13.1863 118 1.11915
  24 14.1863 122 1.33558
  25 15.1863 121 1.14785
  26 16.1863 122 1.17034
  27 17.1863 123 1.33808
  28 18.1863 117 1.21164
  29 19.1863 122 1.01034
  30 20.1863 97 0.94381
13860000 30 3640
  1 -8.81367 80 0.720433
  2 -7.81367 151 1.50484
  3 -6.81367 120 1.18538
  4 -5.81367 133 1.27413
  5 -4.81367 119 1.12491
  6 -3.81367 130 1.28396
  7 -2.81367 128 1.25204
  8 -1.81367 122 1.20252
  9 -0.813671 128 1.18191
  10 0.186329 106 1.03612
  11 1.18633 98 0.959735
  12 2.18633 118 1.08319
  13 3.18633 134 1.31982
  14 4.18633 130 1.28028
  15 5.18633 129 1.22869
  16 6.18633 128 1.20878
  17 7.18633 128 1.16448
  18 8.18633 113 1.02276
  19 9.18633 159 1.60352
  20 10.1863 118 1.17052
  21 11.1863 125 1.34931
  22 12.1863 118 1.03747
  23 13.1863 119 1.20389
  24 14.1863 127 1.25828
  25 15.1863 124 1.20263
  26 16.1863 129 1.31234
  27 17.1863 114 1.23225
  28 18.1863 128 1.14846
  29 19.1863 112 0.951182
  30 20.1863 72 0.737611
13870000 30 3640
  1 -8.81367 92 0.929
  2 -7.81367 145 1.4845
  3 -6.81367 120 1.08554
  4 -5.81367 127 1.27629
  5 -4.81367 133 1.24683
  6 -3.81367 123 1.25288
  7 -2.81367 131 1.28875
  8 -1.81367 121 1.07683
  9 -0.813671 118 1.17412
  10 0.186329 106 1.01784
  11 1.18633 107 1.0313
  12 2.18633 123 1.16437
  13 3.18633 125 1.15448
  14 4.18633 120 1.26034
  15 5.18633 135 1.29495
  16 6.18633 120 1.05223
  17 7.18633 120 1.07322
  18 8.18633 111 1.11259
  19 9.18633 152 1.43289
  20 10.1863 124 1.31332
  21 11.1863 124 1.28743
  22 12.1863 118 1.06202
  23 13.1863 124 1.20378
  24 14.1863 118 1.18285
  25 15.1863 132 1.26536
  26 16.1863 124 1.27389
  27 17.1863 114 1.20001
  28 18.1863 121 1.18151
  29 19.1863 119 0.974747
  30 20.1863 93 0.846443
13880000 30 3640
  1 -8.81367 111 1.09772
  2 -7.81367 142 1.40407
  3 -6.81367 121 1.20099
  4 -5.81367 123 1.13557
  5 -4.81367 117 1.09272
  6 -3.81367 121 1.27656
  7 -2.81367 131 1.38244
  8 -1.81367 130 1.24643
  9 -0.813671 116 1.08403
  10 0.186329 100 1.04355
  11 1.18633 117 1.15962
  12 2.18633 122 1.16716
  13 3.18633 135 1.35852
  14 4.18633 117 1.15822
  15 5.18633 134 1.32969
  16 6.18633 112 1.03349
  17 7.18633 137 1.33088
  18 8.18633 101 0.80308
  19 9.18633 154 1.65722
  20 10.1863 120 1.29802
  21 11.1863 124 1.32699
  22 12.1863 106 0.879836
  23 13.1863 119 1.29429
  24 14.1863 110 1.13057
  25 15.1863 124 1.18095
  26 16.1863 114 1.1657
  27 17.1863 130 1.35226
  28 18.1863 120 1.30319
  29 19.1863 122 1.06003
  30 20.1863 110 1.05368
13890000 30 3640
  1 -8.81367 88 0.927767
  2 -7.81367 146 1.39422
  3 -6.81367 109 1.07776
  4 -5.81367 130 1.2242
  5 -4.81367 129 1.26384
  6 -3.81367 128 1.24896
  7 -2.81367 135 1.33954
  8 -1.81367 128 1.26131
  9 -0.813671 121 1.17349
  10 0.186329 107 1.00844
  11 1.18633 106 1.0184
  12 2.18633 131 1.23423
  13 3.18633 145 1.34214
  14 4.18633 121 1.30586
  15 5.18633 130 1.22805
  16 6.18633 117 1.08528
  17 7.18633 119 1.07423
  18 8.18633 120 1.17092
  19 9.18633 159 1.57772
  20 10.1863 121 1.20801
  21 11.1863 118 1.26378
  22 12.1863 115 1.03073
  23 13.1863 123 1.20325
  24 14.1863 121 1.22555
  25 15.1863 116 1.18686
  26 16.1863 127 1.25512
  27 17.1863 122 1.31347
  28 18.1863 113 1.12626
  29 19.1863 118 0.99614
  30 20.1863 77 0.671043
13900000 30 3640
  1 -8.81367 83 0.878739
  2 -7.81367 160 1.51329
  3 -6.81367 115 1.16914
  4 -5.81367 127 1.1978
  5 -4.81367 125 1.14932
  6 -3.81367 131 1.38339
  7 -2.81367 118 1.21901
  8 -1.81367 134 1.25265
  9 -0.813671 106 1.01102
  10 0.186329 120 1.15809
  11 1.18633 101 1.02208
  12 2.18633 128 1.17057
  13 3.18633 131 1.24157
  14 4.18633 127 1.34725
  15 5.18633 133 1.29517
  16 6.18633 116 1.08443
  17 7.18633 123 1.13063
  18 8.18633 121 1.0373
  19 9.18633 152 1.57546
  20 10.1863 125 1.25514
  21 11.1863 117 1.29241
  22 12.1863 117 1.03337
  23 13.1863 116 1.20782
  24 14.1863 124 1.28277
  25 15.1863 127 1.14678
  26 16.1863 112 1.17401
  27 17.1863 130 1.38734
  28 18.1863 111 1.11806
  29 19.1863 123 1.05837
  30 20.1863 87 0.818929
13910000 30 3640
  1 -8.81367 103 1.02791
  2 -7.81367 132 1.37847
  3 -6.81367 121 1.13898
  4 -5.81367 116 1.20116
  5 -4.81367 135 1.16282
  6 -3.81367 129 1.36089
  7 -2.81367 131 1.30354
  8 -1.81367 122 1.23363
  9 -0.813671 122 1.13413
  10 0.186329 99 1.01543
  11 1.18633 111 1.03184
  12 2.18633 127 1.21636
  13 3.18633 137 1.34844
  14 4.18633 119 1.16647
  15 5.18633 136 1.32115
  16 6.18633 115 1.14138
  17 7.18633 134 1.14537
  18 8.18633 109 1.09277
  19 9.18633 148 1.43834
  20 10.1863 115 1.20635
  21 11.1863 117 1.21244
  22 12.1863 118 1.08908
  23 13.1863 119 1.18515
  24 14.1863 121 1.3486
  25 15.1863 124 1.16759
  26 16.1863 112 1.17511
  27 17.1863 124 1.25621
  28 18.1863 124 1.25491
  29 19.1863 117 0.957018
  30 20.1863 103 0.929407
13920000 30 3640
  1 -8.81367 97 0.928313
  2 -7.81367 148 1.47607
  3 -6.81367 112 1.15021
  4 -5.81367 119 1.10047
  5 -4.81367 115 1.07925
  6 -3.81367 144 1.48709
  7 -2.81367 126 1.22149
  8 -1.81367 128 1.26997
  9 -0.813671 123 1.26024
  10 0.186329 104 0.914652
  11 1.18633 105 1.07553
  12 2.18633 137 1.26407
  13 3.18633 131 1.35601
  14 4.18633 123 1.10311
  15 5.18633 133 1.3612
  16 6.18633 129 1.16539
  17 7.18633 117 1.12041
  18 8.18633 112 0.997031
  19 9.18633 149 1.58692
  20 10.1863 126 1.24523
  21 11.1863 117 1.25252
  22 12.1863 105 0.976924
  23 13.1863 122 1.23649
  24 14.1863 127 1.24525
  25 15.1863 127 1.25017
  26 16.1863 114 1.22013
  27 17.1863 129 1.34494
  28 18.1863 113 1.04563
  29 19.1863 121 1.09176
  30 20.1863 87 0.819717
13930000 30 3640
  1 -8.81367 89 0.925582
  2 -7.81367 151 1.41504
  3 -6.81367 112 1.08537
  4 -5.81367 138 1.39019
  5 -4.81367 120 1.0474
  6 -3.81367 130 1.31646
  7 -2.81367 126 1.28082
  8 -1.81367 131 1.21696
  9 -0.813671 122 1.15805
  10 0.186329 100 0.963864
  11 1.18633 103 1.078
  12 2.18633 135 1.21462
  13 3.18633 132 1.21707
  14 4.18633 114 1.16171
  15 5.18633 127 1.20835
  16 6.18633 129 1.15927
  17 7.18633 125 1.16783
  18 8.18633 116 1.07202
  19 9.18633 150 1.53656
  20 10.1863 128 1.24888
  21 11.1863 126 1.31401
  22 12.1863 115 1.05106
  23 13.1863 125 1.24527
  24 14.1863 121 1.18143
  25 15.1863 120 1.21196
  26 16.1863 113 1.16527
  27 17.1863 135 1.38295
  28 18.1863 104 0.977279
  29 19.1863 123 1.00696
  30 20.1863 80 0.720361
13940000 30 3640
  1 -8.81367 98 0.998933
  2 -7.81367 140 1.30954
  3 -6.81367 114 1.16837
  4 -5.81367 128 1.21297
  5 -4.81367 120 1.03985
  6 -3.81367 133 1.42078
  7 -2.81367 139 1.38996
  8 -1.81367 124 1.17338
  9 -0.813671 117 1.11409
  10 0.186329 107 1.05713
  11 1.18633 97 0.886351
  12 2.18633 135 1.28862
  13 3.18633 131 1.30084
  14 4.18633 123 1.22665
  15 5.18633 129 1.21308
  16 6.18633 126 1.23768
  17 7.18633 130 1.13772
  18 8.18633 118 1.06576
  19 9.18633 146 1.58425
  20 10.1863 127 1.24395
  21 11.1863 114 1.14358
  22 12.1863 112 1.09425
  23 13.1863 121 1.18088
  24 14.1863 120 1.21798
  25 15.1863 124 1.25505
  26 16.1863 118 1.16477
  27 17.1863 113 1.13631
  28 18.1863 127 1.22167
  29 19.1863 118 1.03983
  30 20.1863 91 0.83925
13950000 30 3640
  1 -8.81367 84 0.873112
  2 -7.81367 147 1.31555
  3 -6.81367 103 1.19526
  4 -5.81367 136 1.24546
  5 -4.81367 125 1.21292
  6 -3.81367 129 1.31405
  7 -2.81367 134 1.35163
  8 -1.81367 125 1.24784
  9 -0.813671 119 1.14559
  10 0.186329 107 0.949538
  11 1.18633 98 1.05188
  12 2.18633 129 1.16055
  13 3.18633 138 1.28552
  14 4.18633 121 1.34533
  15 5.18633 129 1.17056
  16 6.18633 135 1.28668
  17 7.18633 113 1.13545
  18 8.18633 125 1.08822
  19 9.18633 133 1.39161
  20 10.1863 131 1.33905
  21 11.1863 123 1.26537
  22 12.1863 112 1.0868
  23 13.1863 118 1.21297
  24 14.1863 122 1.1906
  25 15.1863 131 1.28165
  26 16.1863 107 1.13045
  27 17.1863 127 1.30532
  28 18.1863 123 1.12817
  29 19.1863 131 1.21301
  30 20.1863 85 0.769605
13960000 30 3640
  1 -8.81367 91 0.892087
  2 -7.81367 145 1.30119
  3 -6.81367 113 1.17618
  4 -5.81367 132 1.29108
  5 -4.81367 121 1.16265
  6 -3.81367 137 1.33193
  7 -2.81367 119 1.24907
  8 -1.81367 127 1.17504
  9 -0.813671 114 1.10839
  10 0.186329 110 1.00458
  11 1.18633 103 1.08989
  12 2.18633 137 1.24558
  13 3.18633 133 1.27761
  14 4.18633 119 1.1861
  15 5.18633 127 1.17396
  16 6.18633 127 1.22316
  17 7.18633 120 1.07629
  18 8.18633 122 1.17266
  19 9.18633 162 1.65316
  20 10.1863 117 1.13052
  21 11.1863 125 1.27745
  22 12.1863 112 1.04293
  23 13.1863 123 1.19121
  24 14.1863 115 1.17625
  25 15.1863 128 1.31705
  26 16.1863 122 1.15652
  27 17.1863 121 1.30479
  28 18.1863 126 1.15038
  29 19.1863 113 1.01327
  30 20.1863 79 0.750027
13970000 30 3640
  1 -8.81367 102 1.05518
  2 -7.81367 144 1.35732
  3 -6.81367 110 1.10253
  4 -5.81367 132 1.31728
  5 -4.81367 109 1.02385
  6 -3.81367 130 1.3784
  7 -2.81367 117 1.1513
  8 -1.81367 124 1.17248
  9 -0.813671 125 1.20257
  10 0.186329 110 1.02019
  11 1.18633 110 1.13514
  12 2.18633 126 1.15386
  13 3.18633 126 1.26249
  14 4.18633 116 1.14746
  15 5.18633 131 1.30618
  16 6.18633 127 1.14383
  17 7.18633 117 1.10759
  18 8.18633 123 1.12016
  19 9.18633 151 1.60826
  20 10.1863 128 1.23866
  21 11.1863 125 1.31848
  22 12.1863 105 0.961589
  23 13.1863 126 1.30983
  24 14.1863 124 1.26123
  25 15.1863 123 1.19369
  26 16.1863 110 1.14991
  27 17.1863 131 1.27241
  28 18.1863 121 1.25621
  29 19.1863 118 1.07892
  30 20.1863 99 0.867886
13980000 30 3640
  1 -8.81367 102 0.9663
  2 -7.81367 134 1.3883
  3 -6.81367 121 1.19855
  4 -5.81367 138 1.34804
  5 -4.81367 114 1.05792
  6 -3.81367 129 1.29782
  7 -2.81367 124 1.27894
  8 -1.81367 130 1.28398
  9 -0.813671 124 1.26774
  10 0.186329 101 0.88464
  11 1.18633 109 1.10448
  12 2.18633 124 1.14211
  13 3.18633 136 1.41094
  14 4.18633 127 1.2966
  15 5.18633 133 1.22889
  16 6.18633 134 1.23752
  17 7.18633 109 1.04789
  18 8.18633 124 1.24767
  19 9.18633 153 1.47381
  20 10.1863 117 1.2136
  21 11.1863 116 1.25502
  22 12.1863 117 1.08559
  23 13.1863 113 1.14585
  24 14.1863 133 1.3294
  25 15.1863 108 1.11307
  26 16.1863 129 1.3493
  27 17.1863 118 1.22377
  28 18.1863 110 1.08048
  29 19.1863 111 0.970076
  30 20.1863 102 0.967405
13990000 30 3640
  1 -8.81367 102 1.0955
  2 -7.81367 141 1.35086
  3 -6.81367 117 1.18511
  4 -5.81367 130 1.28881
  5 -4.81367 118 1.16362
  6 -3.81367 126 1.23077
  7 -2.81367 122 1.24195
  8 -1.81367 131 1.31667
  9 -0.813671 119 1.1107
  10 0.186329 102 1.04987
  11 1.18633 97 1.0082
  12 2.18633 133 1.27
  13 3.18633 133 1.34833
  14 4.18633 115 1.13839
  15 5.18633 136 1.21183
  16 6.18633 113 1.19649
  17 7.18633 128 1.17262
  18 8.18633 120 1.07913
  19 9.18633 150 1.60624
  20 10.1863 123 1.24332
  21 11.1863 117 1.24958
  22 12.1863 121 1.12967
  23 13.1863 121 1.21424
  24 14.1863 129 1.41919
  25 15.1863 120 1.22812
  26 16.1863 125 1.17002
  27 17.1863 119 1.3938
  28 18.1863 120 1.13212
  29 19.1863 111 0.975308
  30 20.1863 101 0.917044
14000000 30 3640
  1 -8.81367 88 0.89638
  2 -7.81367 159 1.49169
  3 -6.81367 108 1.14924
  4 -5.81367 133 1.251
  5 -4.81367 121 1.10231
  6 -3.81367 125 1.33397
  7 -2.81367 130 1.24853
  8 -1.81367 125 1.20635
  9 -0.813671 124 1.2052
  10 0.186329 115 1.10119
  11 1.18633 103 1.00555
  12 2.18633 130 1.24369
  13 3.18633 135 1.34147
  14 4.18633 130 1.2623
  15 5.18633 129 1.17052
  16 6.18633 114 1.11461
  17 7.18633 124 1.12215
  18 8.18633 126 1.04921
  19 9.18633 138 1.60663
  20 10.1863 136 1.31052
  21 11.1863 115 1.24101
  22 12.1863 116 1.0354
  23 13.1863 116 1.16549
  24 14.1863 131 1.33415
  25 15.1863 110 1.05511
  26 16.1863 116 1.1927
  27 17.1863 116 1.17793
  28 18.1863 119 1.17289
  29 19.1863 112 0.977132
  30 20.1863 96 0.859306
14010000 30 3640
  1 -8.81367 85 0.844364
  2 -7.81367 142 1.35132
  3 -6.81367 119 1.16461
  4 -5.81367 139 1.2956
  5 -4.81367 121 1.22632
  6 -3.81367 136 1.37338
  7 -2.81367 125 1.2536
  8 -1.81367 134 1.25108
  9 -0.813671 116 1.07074
  10 0.186329 102 1.00149
  11 1.18633 106 1.0645
  12 2.18633 124 1.12387
  13 3.18633 138 1.36854
  14 4.18633 118 1.19045
  15 5.18633 123 1.17949
  16 6.18633 124 1.16085
  17 7.18633 124 1.08188
  18 8.18633 113 1.01635
  19 9.18633 153 1.65028
  20 10.1863 136 1.30313
  21 11.1863 113 1.20028
  22 12.1863 122 1.12763
  23 13.1863 121 1.18301
  24 14.1863 119 1.24628
  25 15.1863 132 1.26719
  26 16.1863 105 1.05076
  27 17.1863 124 1.23267
  28 18.1863 124 1.24857
  29 19.1863 115 0.997818
  30 20.1863 87 0.794918
14020000 30 3640
  1 -8.81367 130 1.32744
  2 -7.81367 144 1.39378
  3 -6.81367 116 1.17963
  4 -5.81367 132 1.22608
  5 -4.81367 113 1.06096
  6 -3.81367 132 1.43736
  7 -2.81367 119 1.12601
  8 -1.81367 112 1.07715
  9 -0.813671 124 1.2874
  10 0.186329 91 0.832045
  11 1.18633 102 1.01223
  12 2.18633 126 1.19735
  13 3.18633 125 1.16361
  14 4.18633 128 1.38734
  15 5.18633 129 1.16122
  16 6.18633 123 1.17848
  17 7.18633 119 1.12979
  18 8.18633 125 1.2624
  19 9.18633 139 1.36497
  20 10.1863 129 1.2211
  21 11.1863 116 1.28598
  22 12.1863 119 1.12721
  23 13.1863 117 1.18362
  24 14.1863 127 1.28743
  25 15.1863 123 1.25475
  26 16.1863 118 1.14348
  27 17.1863 114 1.16111
  28 18.1863 122 1.24107
  29 19.1863 122 1.09104
  30 20.1863 104 0.942123
14030000 30 3640
  1 -8.81367 103 1.064
  2 -7.81367 143 1.29389
  3 -6.81367 123 1.22126
  4 -5.81367 123 1.26612
  5 -4.81367 115 1.13014
  6 -3.81367 139 1.28254
  7 -2.81367 133 1.34864
  8 -1.81367 125 1.19255
  9 -0.813671 106 1.08407
  10 0.186329 116 1.11515
  11 1.18633 107 1.03287
  12 2.18633 131 1.34618
  13 3.18633 128 1.24017
  14 4.18633 119 1.17133
  15 5.18633 135 1.26255
  16 6.18633 115 1.09892
  17 7.18633 121 1.11152
  18 8.18633 122 1.09156
  19 9.18633 150 1.64455
  20 10.1863 116 1.1489
  21 11.1863 115 1.18629
  22 12.1863 119 1.10763
  23 13.1863 110 1.01665
  24 14.1863 118 1.2625
  25 15.1863 127 1.31868
  26 16.1863 121 1.12147
  27 17.1863 121 1.31362
  28 18.1863 109 1.18381
  29 19.1863 127 1.06537
  30 20.1863 103 0.955338
14040000 30 3640
  1 -8.81367 110 1.09346
  2 -7.81367 142 1.31186
  3 -6.81367 117 1.1448
  4 -5.81367 130 1.28545
  5 -4.81367 118 1.12606
  6 -3.81367 127 1.30419
  7 -2.81367 129 1.35437
  8 -1.81367 134 1.30934
  9 -0.813671 113 1.04327
  10 0.186329 98 1.01816
  11 1.18633 113 1.07841
  12 2.18633 133 1.29309
  13 3.18633 131 1.2993
  14 4.18633 121 1.22394
  15 5.18633 138 1.34824
  16 6.18633 115 1.052
  17 7.18633 122 1.11482
  18 8.18633 112 1.00816
  19 9.18633 147 1.54776
  20 10.1863 126 1.26539
  21 11.1863 110 1.15105
  22 12.1863 107 1.08087
  23 13.1863 133 1.27165
  24 14.1863 125 1.28432
  25 15.1863 116 1.15738
  26 16.1863 110 1.18743
  27 17.1863 121 1.16255
  28 18.1863 121 1.28416
  29 19.1863 122 1.15742
  30 20.1863 99 0.906455
14050000 30 3640
  1 -8.81367 94 0.929132
  2 -7.81367 153 1.4627
  3 -6.81367 115 1.13197
  4 -5.81367 124 1.20585
  5 -4.81367 138 1.30985
  6 -3.81367 125 1.3535
  7 -2.81367 133 1.34609
  8 -1.81367 123 1.07324
  9 -0.813671 113 1.21595
  10 0.186329 107 1.03442
  11 1.18633 114 1.10458
  12 2.18633 120 1.08821
  13 3.18633 118 1.13709
  14 4.18633 130 1.3999
  15 5.18633 145 1.28747
  16 6.18633 108 1.13441
  17 7.18633 125 1.13838
  18 8.18633 117 1.06458
  19 9.18633 150 1.56397
  20 10.1863 124 1.23466
  21 11.1863 110 1.18704
  22 12.1863 117 1.10074
  23 13.1863 114 1.09446
  24 14.1863 127 1.3613
  25 15.1863 126 1.21963
  26 16.1863 124 1.22838
  27 17.1863 117 1.22848
  28 18.1863 120 1.1996
  29 19.1863 109 0.989366
  30 20.1863 100 0.951751
14060000 30 3640
  1 -8.81367 82 0.843223
  2 -7.81367 164 1.55724
  3 -6.81367 109 1.03566
  4 -5.81367 126 1.25039
  5 -4.81367 120 1.12757
  6 -3.81367 138 1.33368
  7 -2.81367 134 1.46629
  8 -1.81367 128 1.16726
  9 -0.813671 111 1.114
  10 0.186329 115 1.14249
  11 1.18633 95 0.80731
  12 2.18633 125 1.31125
  13 3.18633 139 1.2791
  14 4.18633 126 1.25791
  15 5.18633 132 1.29399
  16 6.18633 113 1.01331
  17 7.18633 126 1.13883
  18 8.18633 114 1.00967
  19 9.18633 142 1.50506
  20 10.1863 127 1.35706
  21 11.1863 120 1.22068
  22 12.1863 118 1.09774
  23 13.1863 115 1.16603
  24 14.1863 131 1.2332
  25 15.1863 115 1.15233
  26 16.1863 120 1.26148
  27 17.1863 132 1.39085
  28 18.1863 108 1.05551
  29 19.1863 117 0.941466
  30 20.1863 98 0.947392
14070000 30 3640
  1 -8.81367 91 0.875345
  2 -7.81367 146 1.4812
  3 -6.81367 121 1.06911
  4 -5.81367 127 1.3692
  5 -4.81367 113 1.05288
  6 -3.81367 138 1.37934
  7 -2.81367 122 1.18941
  8 -1.81367 137 1.31101
  9 -0.813671 115 1.12243
  10 0.186329 108 1.04179
  11 1.18633 95 0.973488
  12 2.18633 132 1.22797
  13 3.18633 121 1.10629
  14 4.18633 126 1.32593
  15 5.18633 133 1.32351
  16 6.18633 111 0.927582
  17 7.18633 126 1.19817
  18 8.18633 112 1.10251
  19 9.18633 153 1.4577
  20 10.1863 131 1.33093
  21 11.1863 115 1.15095
  22 12.1863 111 1.09618
  23 13.1863 136 1.28513
  24 14.1863 121 1.23795
  25 15.1863 121 1.26505
  26 16.1863 120 1.18316
  27 17.1863 126 1.34713
  28 18.1863 122 1.12989
  29 19.1863 113 1.03924
  30 20.1863 97 0.871623
14080000 30 3640
  1 -8.81367 74 0.73274
  2 -7.81367 150 1.49271
  3 -6.81367 107 0.996332
  4 -5.81367 130 1.30526
  5 -4.81367 126 1.12816
  6 -3.81367 126 1.34708
  7 -2.81367 137 1.22551
  8 -1.81367 124 1.24496
  9 -0.813671 123 1.21556
  10 0.186329 105 0.960706
  11 1.18633 120 1.17256
  12 2.18633 124 1.12441
  13 3.18633 125 1.27954
  14 4.18633 120 1.22537
  15 5.18633 137 1.19354
  16 6.18633 126 1.22772
  17 7.18633 121 1.06537
  18 8.18633 109 0.971791
  19 9.18633 157 1.61202
  20 10.1863 131 1.27221
  21 11.1863 122 1.24983
  22 12.1863 116 1.10478
  23 13.1863 127 1.18722
  24 14.1863 127 1.37568
  25 15.1863 117 1.15634
  26 16.1863 108 1.02337
  27 17.1863 138 1.48514
  28 18.1863 119 1.10972
  29 19.1863 118 1.04195
  30 20.1863 76 0.657684
14090000 30 3640
  1 -8.81367 121 1.24617
  2 -7.81367 137 1.25144
  3 -6.81367 126 1.29261
  4 -5.81367 110 1.04162
  5 -4.81367 126 1.20985
  6 -3.81367 133 1.35903
  7 -2.81367 126 1.28766
  8 -1.81367 127 1.19603
  9 -0.813671 113 1.14091
  10 0.186329 106 1.07939
  11 1.18633 97 0.919947
  12 2.18633 139 1.31664
  13 3.18633 113 1.21727
  14 4.18633 117 1.06066
  15 5.18633 132 1.35912
  16 6.18633 127 1.10827
  17 7.18633 124 1.22991
  18 8.18633 115 0.984117
  19 9.18633 146 1.57375
  20 10.1863 137 1.39426
  21 11.1863 109 1.18343
  22 12.1863 112 1.01277
  23 13.1863 122 1.19611
  24 14.1863 122 1.21119
  25 15.1863 124 1.29768
  26 16.1863 128 1.30519
  27 17.1863 117 1.27879
  28 18.1863 118 1.15592
  29 19.1863 116 1.01792
  30 20.1863 100 0.928786
14100000 30 3640
  1 -8.81367 109 1.17057
  2 -7.81367 155 1.42837
  3 -6.81367 104 1.08717
  4 -5.81367 120 1.18818
  5 -4.81367 122 1.23114
  6 -3.81367 139 1.28553
  7 -2.81367 119 1.36234
  8 -1.81367 139 1.28423
  9 -0.813671 109 1.08232
  10 0.186329 111 1.05952
  11 1.18633 97 1.04429
  12 2.18633 127 1.21366
  13 3.18633 127 1.23373
  14 4.18633 125 1.27036
  15 5.18633 130 1.26157
  16 6.18633 119 1.05195
  17 7.18633 119 1.24754
  18 8.18633 123 1.09001
  19 9.18633 144 1.4799
  20 10.1863 125 1.29931
  21 11.1863 122 1.28413
  22 12.1863 117 1.11638
  23 13.1863 118 1.15038
  24 14.1863 129 1.36509
  25 15.1863 123 1.22361
  26 16.1863 119 1.16296
  27 17.1863 118 1.3246
  28 18.1863 118 1.17311
  29 19.1863 117 1.09616
  30 20.1863 96 0.809511
14110000 30 3640
  1 -8.81367 76 0.778667
  2 -7.81367 139 1.3648
  3 -6.81367 130 1.20925
  4 -5.81367 132 1.21301
  5 -4.81367 112 1.09815
  6 -3.81367 129 1.32142
  7 -2.81367 134 1.3092
  8 -1.81367 125 1.22771
  9 -0.813671 127 1.17732
  10 0.186329 114 1.07243
  11 1.18633 103 1.01681
  12 2.18633 129 1.18226
  13 3.18633 125 1.29311
  14 4.18633 132 1.2932
  15 5.18633 143 1.36972
  16 6.18633 124 1.13772
  17 7.18633 115 1.04154
  18 8.18633 114 0.993474
  19 9.18633 148 1.53006
  20 10.1863 127 1.27706
  21 11.1863 122 1.26712
  22 12.1863 114 1.09336
  23 13.1863 131 1.16008
  24 14.1863 122 1.27095
  25 15.1863 112 1.17092
  26 16.1863 129 1.15377
  27 17.1863 114 1.37574
  28 18.1863 119 1.11185
  29 19.1863 123 1.0391
  30 20.1863 76 0.704576
14120000 30 3640
  1 -8.81367 100 1.02179
  2 -7.81367 147 1.43129
  3 -6.81367 129 1.26691
  4 -5.81367 113 1.08149
  5 -4.81367 113 1.06909
  6 -3.81367 130 1.40121
  7 -2.81367 124 1.1761
  8 -1.81367 134 1.30048
  9 -0.813671 118 1.08914
  10 0.186329 110 1.09151
  11 1.18633 103 0.988279
  12 2.18633 127 1.18872
  13 3.18633 133 1.35647
  14 4.18633 121 1.17739
  15 5.18633 140 1.30067
  16 6.18633 120 1.17232
  17 7.18633 124 1.19973
  18 8.18633 116 0.951139
  19 9.18633 148 1.62274
  20 10.1863 123 1.21959
  21 11.1863 117 1.21093
  22 12.1863 123 1.16613
  23 13.1863 123 1.25081
  24 14.1863 123 1.31925
  25 15.1863 114 1.07898
  26 16.1863 111 1.07898
  27 17.1863 129 1.38524
  28 18.1863 107 1.04542
  29 19.1863 117 1.01692
  30 20.1863 103 0.898588
14130000 30 3640
