# Time-averaged data for fix data_out
# TimeStep c_thermo_temp c_thermo_press v_density v_vol
18212000 318.944 -31.637 1.1971 39678.6
18214000 307.705 -661.055 1.20049 39566.7
18216000 318.046 -1934.26 1.20255 39498.7
18218000 308.57 652.205 1.19553 39730.8
18220000 314.301 2411.71 1.2019 39520.2
18222000 310.64 -270.32 1.20211 39513.4
18224000 313.179 -2448.19 1.20434 39440.2
18226000 318.577 -1367.18 1.20227 39508.1
18228000 316.337 864.723 1.21087 39227.4
18230000 312.865 863.568 1.20414 39446.6
18232000 317.159 878.936 1.20124 39541.9
18234000 308.223 1003.52 1.20765 39332.1
18236000 315.215 1522.96 1.20416 39446
18238000 322.108 -1987.78 1.2009 39553
18240000 313.053 1772.11 1.19726 39673.3
18242000 319.63 756.412 1.21199 39191.1
18244000 322.15 -1103.33 1.19373 39790.6
18246000 309.085 178.712 1.1998 39589.4
18248000 311.897 -85.9467 1.19649 39698.7
18250000 316.978 -1582.53 1.20587 39390
18252000 312.777 1455.44 1.20389 39454.8
18254000 316.029 -708.524 1.20103 39548.9
18256000 319.932 -350.3 1.20256 39498.5
18258000 310.214 -1974.01 1.20103 39548.9
18260000 310.624 -84.5232 1.20455 39433.4
18262000 311.457 1888.51 1.19627 39706.1
18264000 316.524 -877.246 1.2057 39395.6
18266000 318.824 -113.436 1.20204 39515.8
18268000 307.515 -639.838 1.19757 39663
18270000 315.485 2435.8 1.20376 39459.1
18272000 320.811 -926.269 1.20116 39544.5
18274000 310.583 -433.778 1.20432 39440.9
18276000 313.985 789.753 1.20417 39445.8
18278000 312.304 1166.31 1.20327 39475.3
18280000 307.301 545.258 1.20499 39418.7
18282000 317.264 -8.93312 1.21443 39112.3
18284000 320.291 2344.83 1.19971 39592.3
18286000 321.196 -905.661 1.20759 39333.9
18288000 309.212 765.655 1.21004 39254.4
18290000 312.127 -1799.13 1.20319 39477.9
18292000 312.327 -1786.44 1.19894 39617.8
18294000 311.784 -903.975 1.19468 39759
18296000 319.789 82.7627 1.19833 39637.8
18298000 309.415 -2099.21 1.20028 39573.7
18300000 308.691 477.728 1.20671 39362.6
18302000 306.89 -1033.1 1.20632 39375.3
18304000 312.12 1785.63 1.21337 39146.6
18306000 309.359 2577.96 1.20407 39449.1
18308000 319.294 -3071.01 1.20225 39508.8
18310000 316.024 -300.725 1.20028 39573.4
18312000 313.25 1956.98 1.19952 39598.8
18314000 312.781 1426.64 1.19787 39653.1
18316000 315.363 1860.19 1.19998 39583.3
18318000 322.999 751.86 1.21248 39175.3
18320000 317.911 -26.8839 1.20689 39356.7
18322000 321.6 736.074 1.21375 39134.5
18324000 315.849 -638.405 1.20508 39415.9
18326000 315.98 -1932.8 1.19727 39673.1
18328000 316.009 151.362 1.21248 39175.4
18330000 319.598 2155.71 1.21598 39062.6
18332000 305.246 1637.55 1.20245 39502.3
18334000 317.723 -733.764 1.20933 39277.3
18336000 312.944 -1939.32 1.20233 39506.1
18338000 313.329 -1161.63 1.19727 39673
18340000 311.527 -1318.82 1.19549 39732
18342000 317.106 1711.99 1.20336 39472.1
18344000 310.2 -1916.83 1.21166 39201.9
18346000 314.22 -453.106 1.20086 39554.4
18348000 306.829 1322.24 1.2171 39026.8
18350000 311.004 -1550.04 1.20918 39282.4
18352000 308.751 1468.17 1.21097 39224.3
18354000 315.283 -1345.41 1.20756 39334.9
18356000 323.329 -278.989 1.20089 39553.3
18358000 307.381 -2588.12 1.19783 39654.3
18360000 311.337 -654.779 1.20065 39561.4
18362000 314.658 -1220.1 1.20588 39389.9
18364000 310.356 168.096 1.19708 39679.5
18366000 315.022 -402.289 1.20001 39582.3
18368000 316.582 -1905.51 1.20108 39547.2
18370000 313.833 -580.297 1.21096 39224.7
18372000 302.699 -1160.01 1.20851 39304.2
18374000 312.815 -1102.25 1.20821 39313.9
18376000 309.795 -2289.66 1.21826 38989.5
18378000 314.9 -1115.37 1.20578 39393.1
18380000 308.859 977.12 1.2014 39536.5
18382000 318.063 1378.88 1.20613 39381.6
18384000 312.686 -459.923 1.19958 39596.6
18386000 319.282 968.846 1.19301 39814.7
18388000 318.435 1803.92 1.19777 39656.5
18390000 315.491 -2143.41 1.19054 39897.3
18392000 316.7 993.631 1.19647 39699.5
18394000 308.884 -927.393 1.21265 39169.9
18396000 310.958 -123.457 1.20762 39333.1
18398000 314.56 329.558 1.20044 39568.2
18400000 312.147 2614.8 1.20838 39308.2
18402000 318.3 -975.124 1.20428 39442
18404000 313.265 -296.223 1.20615 39381
18406000 311.426 -530.57 1.19615 39710.3
18408000 310.514 266.949 1.20511 39414.8
18410000 311.051 1939.68 1.20284 39489.4
18412000 307.367 740.306 1.19872 39625
18414000 311.804 181.227 1.19694 39684
18416000 315.704 -1159.88 1.19849 39632.7
18418000 318.585 1702.15 1.2099 39258.9
18420000 304.831 685.298 1.20926 39279.5
18422000 312.379 -270.738 1.19378 39789
18424000 310.106 -1186.38 1.20777 39328.3
18426000 316.814 -1722.77 1.19948 39599.9
18428000 316.232 1055.46 1.2003 39572.9
18430000 309.843 -516.895 1.1956 39728.4
18432000 302.779 -1443.09 1.20349 39468
18434000 310.375 -479.67 1.21058 39237
18436000 318.789 728.712 1.20286 39488.5
18438000 316.278 -892.529 1.1961 39711.7
18440000 314.936 -1074.56 1.19916 39610.5
18442000 312.853 596.658 1.19926 39607.3
18444000 309.017 1324.53 1.203 39484.2
18446000 317.165 355.01 1.1956 39728.4
18448000 308.618 -586.146 1.19382 39787.6
18450000 313.014 -2218.08 1.19465 39760.1
18452000 309.292 1111.63 1.20243 39502.9
18454000 318.82 -818.138 1.20962 39268.1
18456000 323.252 -2894.92 1.2029 39487.3
18458000 312.707 -2861.46 1.2049 39421.8
18460000 310.325 572.806 1.20082 39555.7
18462000 316.677 -145.33 1.20401 39450.8
18464000 309.571 1445.03 1.21303 39157.6
18466000 313.208 576.58 1.18245 40170.2
18468000 312.063 -210.113 1.19954 39598.1
18470000 304.835 -1554.31 1.20169 39527
18472000 319.466 764.573 1.20051 39566
18474000 309.318 1649.8 1.2038 39457.9
18476000 307.273 -1566.53 1.21184 39196
18478000 313.263 575.234 1.19966 39594.1
18480000 314.683 695.62 1.19267 39826.2
18482000 313.65 616.26 1.21137 39211.2
18484000 310.495 -752.276 1.20207 39514.7
18486000 313.014 -1561.74 1.19897 39616.7
18488000 318.572 770.274 1.21094 39225.3
18490000 307.286 918.952 1.19944 39601.2
18492000 312.439 -1202.06 1.20852 39303.6
18494000 317.172 -872.644 1.21791 39000.6
18496000 317.87 1890.82 1.19651 39698.4
18498000 314.672 142.337 1.2055 39402.3
18500000 318.37 -112.702 1.20299 39484.3
18502000 309.353 -604.768 1.19972 39591.9
18504000 313.479 -558.922 1.20872 39297.1
18506000 320.116 2024.55 1.20311 39480.4
18508000 313.24 -1561.35 1.20377 39458.9
18510000 315.047 -412.995 1.19382 39787.6
18512000 318.49 -331.549 1.19352 39797.7
18514000 314.766 664.462 1.19729 39672.2
18516000 303.865 -861.925 1.20726 39344.7
18518000 312.38 -1582.9 1.19538 39735.9
18520000 316.913 1687.93 1.20129 39540.1
18522000 310.776 1203.36 1.19577 39722.9
18524000 312.493 1664.63 1.19487 39752.8
18526000 308.324 -157.214 1.20026 39574.4
18528000 316.521 -1294.26 1.20266 39495.2
18530000 314.03 -1142.14 1.20464 39430.4
18532000 311.467 1236.08 1.20497 39419.4
18534000 308.505 -668.914 1.20266 39495.3
18536000 309.388 1138.98 1.2013 39539.9
18538000 315.863 1360.41 1.19795 39650.6
18540000 311.082 1511.03 1.20208 39514.3
18542000 310.635 -459.094 1.20202 39516.2
18544000 315.071 -1213.62 1.21 39255.7
18546000 314.524 -353.327 1.20088 39553.9
18548000 314.788 -422.194 1.20896 39289.6
18550000 310.73 1103 1.20472 39427.6
18552000 313.411 2156.52 1.1987 39625.6
18554000 313.522 -574.126 1.20036 39571
18556000 318 688.702 1.20471 39428.1
18558000 313.678 -2422.97 1.19944 39601.3
18560000 307.824 -47.966 1.2077 39330.3
18562000 320.057 -2074.7 1.20131 39539.6
18564000 314.241 587.516 1.20649 39369.8
18566000 310.637 3102.17 1.20198 39517.5
18568000 316.581 -860.944 1.21729 39020.6
18570000 311.985 613.896 1.20419 39444.9
18572000 308.862 -1669.95 1.19147 39866.2
18574000 311.902 -432.646 1.2077 39330.4
18576000 309.479 1342.2 1.20652 39368.9
18578000 309.473 -98.515 1.20147 39534.4
18580000 309.131 1466.48 1.19199 39848.8
18582000 315.167 2213.53 1.20729 39343.7
18584000 316.542 344.969 1.21317 39153.2
18586000 311.564 1739.82 1.20365 39462.8
18588000 304.606 52.1686 1.20286 39488.7
18590000 316.29 612.799 1.19408 39779
18592000 315.946 282.585 1.21053 39238.5
18594000 305.98 -260.612 1.21225 39182.9
18596000 316.549 1208.74 1.19066 39893.3
18598000 312.397 -84.6019 1.20304 39482.9
18600000 321.38 -1300.43 1.19991 39585.9
18602000 312.366 782.374 1.19942 39602
18604000 322.941 -1131.78 1.20112 39545.7
18606000 319.27 403.489 1.20707 39351
18608000 320.603 3039.25 1.21158 39204.4
18610000 311.684 -220.174 1.20959 39268.9
18612000 314.553 -340.461 1.21347 39143.4
18614000 308.117 1224.87 1.20876 39296
18616000 313.4 -1087.72 1.21789 39001.5
18618000 314.737 92.5913 1.20226 39508.4
18620000 313.789 -359.062 1.20323 39476.4
18622000 312.855 2484.02 1.21175 39198.9
18624000 315.314 -821.981 1.21183 39196.2
18626000 320.817 -1140.72 1.20093 39552.1
18628000 308.962 1783.05 1.2044 39438.3
18630000 312.212 -736.808 1.21685 39034.8
18632000 312.014 1059.41 1.20318 39478.1
18634000 312.82 103.16 1.20593 39388.3
18636000 314.532 -1346.6 1.19727 39673
18638000 305.492 1048.56 1.20158 39530.7
18640000 316.09 -3074.74 1.20843 39306.6
18642000 314.351 1146.97 1.20291 39487.2
18644000 308.71 -46.0222 1.19308 39812.5
18646000 309.342 499.26 1.20225 39508.9
18648000 310.498 3014.83 1.20149 39533.7
18650000 311.068 1420.81 1.20361 39463.9
18652000 313.518 1141.8 1.20766 39331.7
18654000 313.396 1239.19 1.21488 39097.8
18656000 311.304 107.722 1.19191 39851.4
18658000 316.776 1023.63 1.20649 39370
18660000 316.449 76.9859 1.19751 39665
18662000 310.144 -1039.14 1.19922 39608.6
18664000 311.574 93.2844 1.19806 39647
18666000 315.747 1872.24 1.21693 39032.1
18668000 313.732 628.504 1.21465 39105.4
18670000 307.02 1237.5 1.20598 39386.5
18672000 316.581 608.192 1.20069 39559.9
18674000 318.072 2438.73 1.20168 39527.4
18676000 314.004 661.39 1.20477 39426.1
18678000 313.144 784.896 1.19475 39756.7
18680000 315.905 683.83 1.19739 39669.1
18682000 309.969 879.52 1.20716 39348.2
18684000 310.985 -1517.45 1.19875 39624.1
18686000 306.511 -1658.67 1.19751 39665
18688000 311.58 -865.929 1.2005 39566.3
18690000 304.277 -1054.89 1.20202 39516.4
18692000 310.504 2411.29 1.19639 39702.3
18694000 312.795 2528.95 1.21383 39131.7
18696000 305.928 -700.39 1.20095 39551.6
18698000 317.39 862.097 1.2061 39382.5
18700000 316.075 -1310.33 1.21266 39169.5
18702000 310.227 -2419.8 1.19478 39755.7
18704000 312.106 647.426 1.19106 39879.9
18706000 310.138 -1508.54 1.19844 39634.3
18708000 318.017 281.55 1.20465 39430.1
18710000 315.268 -763.129 1.19128 39872.4
18712000 318.425 -662.751 1.19457 39762.8
18714000 308.532 -1502.1 1.20913 39283.7
18716000 314.677 2536.39 1.21188 39194.9
18718000 317.257 1723.64 1.20419 39445
18720000 315.912 1082.13 1.20145 39535.2
18722000 308.227 1684.11 1.2157 39071.6
18724000 316.023 1343.26 1.20969 39265.8
18726000 312.702 -86.7758 1.20516 39413.2
18728000 306.784 165.478 1.20359 39464.7
18730000 315.223 122.272 1.20755 39335.3
18732000 315.807 -181.658 1.19407 39779.5
18734000 303.958 2227.95 1.20837 39308.7
18736000 311.155 -441.448 1.20268 39494.5
18738000 317.94 850.927 1.19817 39643.3
18740000 317.836 -792.086 1.19165 39860.1
18742000 314.491 -868.957 1.20303 39483.1
18744000 317.024 -734.775 1.19844 39634.3
18746000 311.863 1103.23 1.20746 39338.2
18748000 314.758 916.173 1.20963 39267.7
18750000 326.381 -667.62 1.19754 39664
18752000 314.272 1043.49 1.20816 39315.4
18754000 311.581 -645.876 1.20304 39482.9
18756000 318.038 -1807.24 1.2014 39536.7
18758000 308.587 1392.02 1.20355 39465.9
18760000 307.03 1152.85 1.20453 39433.8
18762000 318.282 312.36 1.20221 39510
18764000 315.09 -1719.91 1.19514 39743.8
18766000 310.6 950.531 1.20888 39291.9
18768000 312.314 -1786.07 1.19541 39734.6
18770000 317.191 580.488 1.2032 39477.5
18772000 318.929 896.223 1.20451 39434.6
18774000 309.626 -119.432 1.20219 39510.7
18776000 313.148 3200.61 1.20921 39281.2
18778000 308.312 -843.467 1.20745 39338.4
18780000 311.486 575.631 1.21063 39235.1
18782000 310.96 858.047 1.2099 39258.9
18784000 310.454 -114.267 1.20804 39319.4
18786000 311.036 -930.571 1.21268 39168.9
18788000 308.674 -2155.89 1.19175 39856.7
18790000 317.576 767.924 1.19922 39608.5
18792000 306.291 1687.02 1.20185 39521.8
18794000 317.74 -74.2582 1.20588 39389.7
18796000 308.73 -382.573 1.20365 39462.7
18798000 316.689 -1479.7 1.20677 39360.7
18800000 313.336 732.309 1.18672 40025.8
18802000 315.933 -3960.73 1.20254 39499
18804000 321.264 -10.879 1.20108 39547.2
18806000 309.113 380.102 1.20219 39510.6
18808000 315.956 878.206 1.20193 39519.1
18810000 313.362 543.578 1.19375 39789.9
18812000 308.645 52.2878 1.19478 39755.6
18814000 315.575 522.88 1.20491 39421.5
18816000 306.961 2237.76 1.20846 39305.5
18818000 313.592 -750.945 1.20526 39409.9
18820000 311.774 -355.277 1.19904 39614.4
18822000 312.484 -2049.68 1.20531 39408.3
18824000 313.334 990.346 1.21137 39211.2
18826000 309.43 396.978 1.20957 39269.5
18828000 315.505 201.566 1.21254 39173.4
18830000 311.81 -646.84 1.19368 39792.5
18832000 308.162 883.375 1.20633 39375.2
18834000 307.786 -409.717 1.20702 39352.6
18836000 311.428 41.0625 1.1999 39586.2
18838000 314.921 2.71287 1.19188 39852.6
18840000 312.324 -1463.91 1.20084 39554.9
18842000 314.645 1233.94 1.20692 39355.8
18844000 315.026 1456.72 1.2043 39441.3
18846000 313.867 941.205 1.20866 39299.1
18848000 319.046 -453.331 1.20435 39440
18850000 313.776 -1201.1 1.20711 39349.7
18852000 311.844 86.5924 1.20152 39532.7
18854000 314.835 1228.24 1.21663 39041.8
18856000 309.608 -296.459 1.19834 39637.5
18858000 312.352 -776.706 1.20148 39534.1
18860000 312.341 589.078 1.21084 39228.5
18862000 314.125 313.115 1.19968 39593.3
18864000 305.473 2861.66 1.20179 39523.7
18866000 311.797 1385.51 1.20239 39504.1
18868000 309.588 -8.69507 1.20329 39474.4
18870000 314.925 -1156.04 1.19739 39669.1
18872000 315.769 399.648 1.19863 39628
18874000 311.154 124.554 1.19924 39608
18876000 313.558 -2326.22 1.20891 39291.2
18878000 310.868 -767.27 1.19939 39602.8
18880000 314.475 1613.94 1.2087 39297.7
18882000 309.411 -710.379 1.20607 39383.7
18884000 304.905 -12.3021 1.21027 39247
18886000 316.539 2104.02 1.19416 39776.4
18888000 303.977 563.046 1.20018 39576.7
18890000 314.664 2445.31 1.19874 39624.3
18892000 317.889 -275.525 1.21032 39245.4
18894000 310.543 141.461 1.20423 39443.6
18896000 315.77 -1229.17 1.20604 39384.5
18898000 307.076 2212.97 1.19532 39737.9
18900000 314.266 -1685.18 1.20893 39290.4
18902000 309.08 -1919.6 1.19842 39634.9
18904000 315.052 115.242 1.21127 39214.5
18906000 312.569 -1973.72 1.20043 39568.5
18908000 309.96 319.35 1.20962 39268
18910000 311.913 -529.694 1.20767 39331.3
18912000 321.131 -268.918 1.208 39320.7
18914000 315.363 -101.796 1.19388 39785.6
18916000 309.849 124.796 1.19813 39644.7
18918000 311.682 -248.952 1.19776 39657
18920000 315.154 489.046 1.20574 39394.2
18922000 314.08 696.696 1.20985 39260.6
18924000 310.162 14.4596 1.19975 39591
18926000 312.171 1598.88 1.21155 39205.4
18928000 317.029 1039.42 1.20143 39535.7
18930000 316.643 -722.77 1.19885 39620.8
18932000 310.6 393.504 1.2022 39510.3
18934000 313.335 -1917.3 1.18984 39920.7
18936000 309.232 -2367.76 1.19344 39800.4
18938000 313.565 1799.46 1.19744 39667.5
18940000 312.781 295.071 1.20216 39511.5
18942000 309.386 94.3412 1.21057 39237.3
18944000 306.484 593.449 1.19859 39629.4
18946000 315.61 -473.828 1.20367 39462.1
18948000 316.063 -2933.68 1.19028 39906.1
18950000 311.32 1946.45 1.20082 39555.8
18952000 313.542 -1226.59 1.18907 39946.5
18954000 314.435 2759.44 1.19422 39774.3
18956000 310.769 973.207 1.20209 39514
18958000 321.079 -1519.01 1.18878 39956.5
18960000 321.099 582.081 1.20427 39442.6
18962000 317.982 918.132 1.20246 39501.9
18964000 312.081 -355.314 1.19815 39643.7
18966000 308.163 -444.098 1.19757 39663.1
18968000 312.063 1163.88 1.20503 39417.5
18970000 312.432 433.273 1.20897 39289.1
18972000 302.541 1531.9 1.20735 39341.9
18974000 316.625 -1107.15 1.21191 39193.9
18976000 311.994 769.87 1.20762 39333.1
18978000 307.4 -1274.74 1.20601 39385.5
18980000 310.434 385.121 1.19969 39592.9
18982000 312.906 -20.6534 1.20333 39473.3
18984000 316.475 1289.44 1.20867 39298.9
18986000 317.518 1602.12 1.20316 39478.8
18988000 317.956 -1533.32 1.20489 39422.2
18990000 313.848 -1992.24 1.20201 39516.5
18992000 313.609 1479.2 1.20228 39507.8
18994000 315.218 523.258 1.20914 39283.5
18996000 311.216 1592.75 1.20811 39317
18998000 317.858 -103.218 1.20632 39375.3
19000000 310.331 -1235.74 1.20096 39551.2
19002000 310.491 -202.082 1.20358 39464.9
19004000 314.61 1348.98 1.19954 39598.1
19006000 323.663 767.096 1.20508 39415.8
19008000 311.42 764.252 1.21555 39076.4
19010000 312.275 817.045 1.19948 39599.9
19012000 316.367 -587.71 1.21004 39254.3
19014000 308.779 -160.848 1.19561 39728
19016000 317.792 -318.536 1.1989 39619.2
19018000 313.96 -1524.73 1.20425 39443.1
19020000 315.684 -2024.7 1.19756 39663.4
19022000 310.731 420.154 1.20118 39544
19024000 307.566 487.393 1.19537 39736.2
19026000 320.077 -796.638 1.19672 39691.4
19028000 307.144 -1724.17 1.20171 39526.5
19030000 305.534 581.637 1.1932 39808.2
19032000 313.445 -1782.1 1.19531 39738.2
19034000 312.724 -617.602 1.1944 39768.3
19036000 314.208 -1627 1.20639 39373
19038000 315.011 -1679.27 1.20216 39511.6
19040000 316.538 1957.96 1.21067 39234
19042000 304.83 -100.184 1.20036 39571.1
19044000 319.527 -397.502 1.2033 39474.1
19046000 304.77 -481.349 1.20577 39393.4
19048000 313.739 -444.288 1.22096 38903.4
19050000 312.448 -322.18 1.19766 39660.1
19052000 311.786 -341.112 1.20301 39483.6
19054000 309.031 -1714.23 1.20499 39419
19056000 308.103 1778.7 1.20721 39346.3
19058000 312.962 -1758.38 1.20381 39457.6
19060000 313.526 174.05 1.1997 39592.7
19062000 311.51 -1329.49 1.19576 39723.1
19064000 315.682 1413.27 1.20629 39376.4
19066000 312.62 1502.81 1.20732 39342.6
19068000 313.203 -1059.01 1.21289 39162.1
19070000 311.426 80.1 1.20247 39501.3
19072000 309.443 -538.959 1.19996 39584.1
19074000 314.441 893.004 1.1968 39688.8
19076000 318.631 3065.88 1.20801 39320.5
19078000 317.269 98.4509 1.2072 39346.8
19080000 312.518 -471.262 1.20598 39386.6
19082000 317.787 -196.813 1.20389 39454.9
19084000 317.703 183.129 1.19317 39809.4
19086000 311.021 -430.454 1.20603 39384.8
19088000 309.703 1837.26 1.20959 39268.8
19090000 309.186 2109.53 1.20259 39497.5
19092000 313.711 -192.868 1.20658 39366.8
19094000 306.658 1507.09 1.20377 39458.9
19096000 315.981 976.571 1.20582 39391.7
19098000 312.332 -628.626 1.1994 39602.7
19100000 314.604 843.71 1.20496 39419.7
19102000 309.381 650.422 1.20345 39469.4
19104000 317.332 731.441 1.20139 39537
19106000 311.727 -1353.84 1.19968 39593.3
19108000 320.2 531.959 1.1976 39662.1
19110000 313.39 -53.2102 1.20521 39411.7
19112000 310.986 308.908 1.19454 39763.7
19114000 312.929 -1377.13 1.19782 39654.8
19116000 317.633 -374.452 1.20583 39391.3
19118000 312.515 2342.69 1.21381 39132.5
19120000 314.546 -1361.57 1.2022 39510.2
19122000 313.726 -1452.64 1.18709 40013.1
19124000 316.392 -305.722 1.20282 39489.9
19126000 311.506 693.29 1.19481 39754.8
19128000 316.508 -1060.05 1.20236 39505
19130000 312.138 2643.22 1.19459 39762.1
19132000 319.749 843.46 1.20228 39507.8
19134000 316.458 2149.17 1.20705 39351.5
19136000 314.752 399.254 1.19711 39678.4
19138000 317.747 -1302.55 1.20691 39356.3
19140000 308.973 7.34424 1.20698 39354
19142000 313.04 -339.111 1.1956 39728.4
19144000 312.797 1668.77 1.19927 39607
19146000 312.984 656.709 1.19914 39611.2
19148000 317.744 1314.11 1.21494 39095.9
19150000 310.123 1104.83 1.20804 39319.4
19152000 310.023 1495.24 1.20704 39351.9
19154000 313.664 -322.72 1.19723 39674.3
19156000 311.477 1124.58 1.20469 39428.6
19158000 317.189 1299.54 1.20569 39396.1
19160000 314.881 756.087 1.19535 39736.9
19162000 308.472 1238.73 1.19263 39827.3
19164000 313.922 2081.36 1.20626 39377.5
19166000 309.859 -937.136 1.20113 39545.5
19168000 320.064 -1333.04 1.20049 39566.8
19170000 312.269 1623.76 1.20693 39355.4
19172000 318.406 -3010.17 1.19996 39584.2
19174000 311.659 1799.66 1.20259 39497.5
19176000 313.758 1085.85 1.21323 39151
19178000 317.647 1394.97 1.20582 39391.8
19180000 312.598 1357.13 1.21165 39202.1
19182000 315.807 182.958 1.20307 39481.7
19184000 306.584 -1411.91 1.19417 39775.9
19186000 314.476 350.882 1.20404 39449.9
19188000 326.437 690.962 1.20297 39484.9
19190000 313.018 913.803 1.2074 39340.1
19192000 309.375 17.7648 1.19126 39873.3
19194000 312 -486.353 1.19511 39744.8
19196000 304.409 -2081.32 1.19886 39620.3
19198000 312.125 -1086.48 1.19028 39906.2
19200000 312.544 65.0528 1.19566 39726.4
19202000 312.372 1435.31 1.20251 39500.2
19204000 315.976 1014.28 1.20549 39402.4
19206000 307.121 102.816 1.21072 39232.3
19208000 316.457 -1611.38 1.19714 39677.3
19210000 308.716 368.101 1.20186 39521.6
19212000 309.967 -1069.29 1.20624 39377.9
19214000 318.485 -1025.08 1.20773 39329.3
19216000 313.164 -1600.36 1.20098 39550.4
19218000 313.698 -423.743 1.19504 39747
19220000 318.527 -334.542 1.20653 39368.6
19222000 313.885 -1125.01 1.20272 39493.4
19224000 315.063 -2939.33 1.19784 39654.2
19226000 311.855 -40.9714 1.21003 39254.7
19228000 316.58 987.944 1.20483 39424
19230000 313.986 -964.18 1.19749 39665.7
19232000 314.586 -1023.86 1.20079 39556.6
19234000 311.842 -3369.67 1.20689 39356.7
19236000 323.256 -313.086 1.19902 39615.2
19238000 314.279 -1566.67 1.19873 39624.6
19240000 316.946 189.373 1.19782 39654.7
19242000 314.698 -783.336 1.20175 39525.1
19244000 315.317 1035.03 1.22734 38701
19246000 316.548 211.938 1.2038 39457.7
19248000 319.083 695.875 1.19716 39676.6
19250000 308.722 1070.93 1.20033 39571.9
19252000 319.279 2293.1 1.19936 39603.9
19254000 312.25 853.135 1.19993 39585.2
19256000 313.546 -1193.61 1.19671 39691.7
19258000 308.698 -1664.73 1.19488 39752.4
19260000 315.761 -190.492 1.21168 39201.2
19262000 313.169 555.374 1.19889 39619.6
19264000 310.1 915.321 1.20779 39327.5
19266000 321.319 644.363 1.19786 39653.3
19268000 307.973 -1341.1 1.19865 39627.2
19270000 313.381 214.25 1.20877 39295.7
19272000 318.454 622.218 1.20622 39378.6
19274000 312.979 -1331.24 1.19264 39827.1
19276000 313.558 -802.47 1.2059 39389
19278000 312.319 879.646 1.1957 39725.3
19280000 312.51 -3697.32 1.19685 39687.1
19282000 313.472 -3068.76 1.20322 39476.9
19284000 312.818 -1299.07 1.20705 39351.7
19286000 316.359 -568.133 1.20409 39448.2
19288000 315.245 1028.33 1.20331 39474
19290000 306.095 933.692 1.19166 39860
19292000 314.572 -2066.33 1.20068 39560.3
19294000 307.756 -2442.48 1.19952 39598.5
19296000 308.084 -128.071 1.19716 39676.7
19298000 318.425 2382.33 1.2068 39359.9
19300000 320.585 -3123.57 1.19662 39694.5
19302000 311.434 -2835.42 1.21517 39088.7
19304000 309.72 1774.89 1.19512 39744.5
19306000 313.801 -1129.41 1.19509 39745.5
19308000 309.09 -894.061 1.19664 39693.9
19310000 315.814 724.547 1.20811 39317.1
19312000 313.476 -58.8745 1.20395 39452.8
19314000 311.002 -135.28 1.2124 39178
19316000 314.417 772.458 1.20792 39323.1
19318000 316.808 -469.04 1.2036 39464.4
19320000 307.867 -578.426 1.19876 39623.6
19322000 313.029 -1632.46 1.20059 39563.4
19324000 302.707 -2186.74 1.20768 39331.2
19326000 315.127 640.733 1.19308 39812.4
19328000 313.358 184.515 1.21169 39200.8
19330000 310.226 -3200.1 1.20733 39342.5
19332000 313.473 1218.46 1.20391 39454.2
19334000 306.982 2731.61 1.19915 39610.7
19336000 308.377 -385.265 1.20421 39444.2
19338000 315.759 -305.268 1.20748 39337.7
19340000 314.459 1300.65 1.20193 39519.2
19342000 314.206 1954.92 1.20289 39487.7
19344000 313.989 173.771 1.20304 39482.9
19346000 310.206 -1768.77 1.19193 39850.8
19348000 314.154 1786.27 1.20062 39562.3
19350000 314.601 1517.32 1.2044 39438.2
19352000 315.611 991.383 1.19893 39618.1
19354000 320.321 -952.042 1.2054 39405.5
19356000 310.202 749.168 1.20363 39463.3
19358000 312.125 819.913 1.20226 39508.4
19360000 313.116 338.126 1.19476 39756.4
19362000 303.286 1448.93 1.19731 39671.6
19364000 319.352 -1112.01 1.20206 39514.8
19366000 311.688 -907.398 1.20062 39562.4
19368000 310.412 856.472 1.19426 39773.1
19370000 307.99 108.909 1.20402 39450.6
19372000 310.226 -1148.64 1.19881 39622.1
19374000 316.399 163.159 1.21083 39228.9
19376000 308.653 1121.48 1.20517 39413
19378000 309.442 -94.7776 1.20764 39332.2
19380000 307.395 687.868 1.20792 39323.1
19382000 322.45 810.681 1.20184 39522.1
19384000 313.303 -143.002 1.19234 39837.2
19386000 312.643 -1699.69 1.20074 39558.4
19388000 312.868 -254.422 1.1956 39728.5
19390000 319.09 -1614.56 1.19435 39770.1
19392000 311.463 1757.23 1.21304 39157.3
19394000 310.282 1478.33 1.2077 39330.5
19396000 309.857 30.0832 1.2035 39467.5
19398000 310.017 938.084 1.19924 39608
19400000 317.052 -106.288 1.20101 39549.6
19402000 312.308 -1945.97 1.20111 39546.2
19404000 312.169 -374.421 1.19294 39816.9
19406000 316.321 -937.405 1.18532 40073
19408000 316.668 -1914.59 1.1934 39801.6
19410000 312.771 1286.88 1.18945 39934
19412000 309.889 1390.33 1.20223 39509.3
19414000 313.837 -939.338 1.20644 39371.6
19416000 309.545 -2141.62 1.2041 39447.9
19418000 314.978 -178.499 1.19651 39698.3
19420000 308.936 -143.836 1.18432 40106.7
19422000 314.636 1175.39 1.20767 39331.5
19424000 312.336 343.959 1.20292 39486.7
19426000 313.919 2109.37 1.20393 39453.5
19428000 305.08 -77.4251 1.2081 39317.3
19430000 316.045 -732.236 1.19379 39788.6
19432000 311.218 -1937.21 1.19599 39715.5
19434000 315.329 -635.527 1.20262 39496.4
